Scope,Split,Model,RMSE,MAE,R2,Dir_Acc_%,Decile_Exact_%,Decile_Within_1_%,History_Mode
lincolnshire,Test (2020),Multimodal ElasticNet,0.24209117716719095,0.18847053800642363,0.8552205476378311,69.28571428571428,40.0,83.0952380952381,with_history
lincolnshire,Test (2021),Multimodal ElasticNet,0.269995250066582,0.20251393293139827,0.8417058569987964,78.57142857142857,41.19047619047619,80.71428571428572,with_history
lincolnshire,Test (2022),Multimodal ElasticNet,0.23266515026242535,0.18672275912799274,0.8800105710924001,69.76190476190476,37.142857142857146,82.38095238095238,with_history
lincolnshire,Validation (2019),Multimodal Random Forest,0.33132406196738196,0.24532533760677702,0.7751622461824589,83.0952380952381,40.0,75.47619047619048,with_history
lincolnshire,Test (2020-2022 Aggregate),Multimodal Random Forest,0.27374404364994454,0.20744227434838333,0.8350434492764197,71.5079365079365,38.730158730158735,79.12698412698413,with_history
lincolnshire,Test (2020),Multimodal Random Forest,0.25164252201755616,0.1948088989627689,0.8435710740479991,69.04761904761905,38.333333333333336,80.95238095238095,with_history
lincolnshire,Test (2021),Multimodal Random Forest,0.28067542787375005,0.2103761189510746,0.8289349120401724,76.19047619047619,38.333333333333336,78.0952380952381,with_history
lincolnshire,Test (2022),Multimodal Random Forest,0.28758433476460304,0.21714180513130624,0.8166796141588195,69.28571428571428,35.23809523809524,79.28571428571428,with_history
lincolnshire,Validation (2019),Multimodal Extra-Trees,0.3343670610517834,0.24799541342466,0.7710132993344567,82.85714285714286,39.04761904761905,75.71428571428571,with_history
lincolnshire,Test (2020-2022 Aggregate),Multimodal Extra-Trees,0.2780765032602524,0.2061659925822716,0.8297807009673426,70.47619047619048,39.20634920634921,80.23809523809524,with_history
lincolnshire,Test (2020),Multimodal Extra-Trees,0.2479369685010197,0.19025066265540844,0.8481441319027397,68.80952380952381,39.76190476190476,81.42857142857143,with_history
lincolnshire,Test (2021),Multimodal Extra-Trees,0.2888756049628174,0.21347700720127752,0.8187932654268502,76.19047619047619,40.476190476190474,79.04761904761905,with_history
lincolnshire,Test (2022),Multimodal Extra-Trees,0.2950555363050118,0.21477030789012885,0.8070308661498724,66.42857142857143,34.285714285714285,80.95238095238095,with_history
lincolnshire,Validation (2019),Multimodal LightGBM,0.3362725993722164,0.24660170437351142,0.768395898696752,81.19047619047619,37.38095238095238,76.19047619047619,with_history
lincolnshire,Test (2020-2022 Aggregate),Multimodal LightGBM,0.28162841352697465,0.21009793485994246,0.8254044590873832,71.26984126984127,40.07936507936508,77.85714285714286,with_history
lincolnshire,Test (2020),Multimodal LightGBM,0.25867749785741906,0.1980968869015769,0.834702491321343,70.23809523809523,38.57142857142858,80.47619047619048,with_history
lincolnshire,Test (2021),Multimodal LightGBM,0.28903431011098935,0.21318249776416637,0.8185941046742276,77.61904761904762,37.38095238095238,78.33333333333333,with_history
lincolnshire,Test (2022),Multimodal LightGBM,0.29578507331853526,0.21901441991408413,0.806075438115919,65.95238095238095,37.142857142857146,78.80952380952381,with_history
lincolnshire,Validation (2019),Multimodal XGBoost,0.3372533691471339,0.2484129853699761,0.7670429394902026,80.23809523809524,36.904761904761905,76.42857142857142,with_history
lincolnshire,Test (2020-2022 Aggregate),Multimodal XGBoost,0.28457602441962493,0.2098380217394354,0.8217305903772134,71.11111111111111,38.730158730158735,78.80952380952381,with_history
lincolnshire,Test (2020),Multimodal XGBoost,0.24777597724600067,0.19211061767703777,0.8483412749893848,70.0,41.42857142857143,82.14285714285714,with_history
lincolnshire,Test (2021),Multimodal XGBoost,0.2976602054657623,0.21893696421526632,0.8076048354829478,75.23809523809524,38.80952380952381,78.33333333333333,with_history
lincolnshire,Test (2022),Multimodal XGBoost,0.3048868777191082,0.21846648332600208,0.7939570414944974,68.0952380952381,34.523809523809526,78.80952380952381,with_history
lincolnshire,Validation (2019),Multimodal CatBoost,0.339241398690214,0.24960686409435218,0.7642883901262394,82.14285714285714,37.857142857142854,78.0952380952381,with_history
lincolnshire,Test (2020-2022 Aggregate),Multimodal CatBoost,0.2921972802298676,0.21360078500265825,0.8120542329764125,70.7936507936508,38.96825396825397,79.68253968253968,with_history
lincolnshire,Test (2020),Multimodal CatBoost,0.25079995282446127,0.19038999800132428,0.84461685548151,69.04761904761905,40.476190476190474,81.42857142857143,with_history
lincolnshire,Test (2021),Multimodal CatBoost,0.31122092922769584,0.2296922122445746,0.7896753434394038,75.0,39.523809523809526,79.28571428571428,with_history
lincolnshire,Test (2022),Multimodal CatBoost,0.3104491401100876,0.22072014476207583,0.7863704950593966,68.33333333333333,34.76190476190476,80.0,with_history
lincolnshire,Validation (2019),Explainable Boosting Machine (EBM),0.34650243530840297,0.25724919350277564,0.754090183147794,80.23809523809524,37.61904761904762,76.66666666666667,with_history
lincolnshire,Test (2020-2022 Aggregate),Explainable Boosting Machine (EBM),0.28240267897061927,0.2081176561523085,0.8244431276774599,70.31746031746032,38.492063492063494,78.88888888888889,with_history
lincolnshire,Test (2020),Explainable Boosting Machine (EBM),0.24500987261030963,0.18839742943845988,0.8517085286863522,69.04761904761905,38.333333333333336,82.38095238095238,with_history
lincolnshire,Test (2021),Explainable Boosting Machine (EBM),0.31091344730691595,0.22788635053908424,0.7900907337700684,74.04761904761905,39.76190476190476,79.28571428571428,with_history
lincolnshire,Test (2022),Explainable Boosting Machine (EBM),0.28732700860962834,0.20806918847938152,0.8170075320556724,67.85714285714286,37.38095238095238,80.47619047619048,with_history
lincolnshire,Validation (2019),Stacking Ensemble (Super Learner),0.32606338945292335,0.24126083655684258,0.7822453883811327,82.85714285714286,37.857142857142854,77.38095238095238,with_history
lincolnshire,Test (2020-2022 Aggregate),Stacking Ensemble (Super Learner),0.2591295517144213,0.19729186287790132,0.8521865009118558,71.34920634920636,40.15873015873016,80.7936507936508,with_history
lincolnshire,Test (2020),Stacking Ensemble (Super Learner),0.2445996076098625,0.19036491378042508,0.8522047361502549,69.76190476190476,41.904761904761905,82.14285714285714,with_history
lincolnshire,Test (2021),Stacking Ensemble (Super Learner),0.27479548211946697,0.2041636970449542,0.8360272143253846,76.90476190476191,42.142857142857146,80.23809523809524,with_history
lincolnshire,Test (2022),Stacking Ensemble (Super Learner),0.2571047426224997,0.19734697780832475,0.8534787931364564,67.38095238095238,35.23809523809524,81.66666666666667,with_history
