Scope,Split,Model,RMSE,MAE,R2,Dir_Acc_%,Decile_Exact_%,Decile_Within_1_%,History_Mode
national,Test (2018-2019 Aggregate),Multimodal LightGBM,0.7207454893127866,0.5710503360961184,0.3837919679648554,42.01528437461941,31.148763853367434,67.24363658506881,without_history
national,Test (2018),Multimodal LightGBM,0.6286538002450551,0.48610136837042595,0.5057482624022616,47.71038850322738,31.594811837778593,68.11594202898551,without_history
national,Test (2019),Multimodal LightGBM,0.8023356655209258,0.6559993038218107,0.2540570166664552,36.32018024601145,31.451711119230303,68.64571915722811,without_history
national,Validation (2017),Multimodal XGBoost,0.4752685061818639,0.35847713048620317,0.6891292151760056,59.61819510412861,32.200706369504324,69.06284252831567,without_history
national,Test (2018-2019 Aggregate),Multimodal XGBoost,0.7140947062310219,0.567382179209521,0.3951117954055935,41.866094263792476,31.527828522713435,67.81756180733163,without_history
national,Test (2018),Multimodal XGBoost,0.6212474074207751,0.4817252584566582,0.5173255692659762,47.60686883449032,31.86578979417854,68.61222749969554,without_history
national,Test (2019),Multimodal XGBoost,0.7961872629647526,0.653039099962384,0.26544572843354275,36.12531969309463,31.9814882474729,69.25161368895384,without_history
national,Validation (2017),Multimodal CatBoost,0.5019827805115515,0.37728915892242965,0.6531996907496772,59.38679819753988,31.174643770551697,67.08987943003288,without_history
national,Test (2018-2019 Aggregate),Multimodal CatBoost,0.7372171619642697,0.5827349969464768,0.35530491059235825,41.966569236390214,30.50937766410912,66.26324442820606,without_history
national,Test (2018),Multimodal CatBoost,0.6454625002316315,0.4980173367458172,0.4789647017773494,47.53379612714651,30.99196200219218,67.08074534161491,without_history
national,Test (2019),Multimodal CatBoost,0.818752983862676,0.6674526571471364,0.2232178650805835,36.399342345633904,30.9097552064304,67.40957252466204,without_history
national,Validation (2017),Explainable Boosting Machine (EBM),0.48451075240600394,0.3662598713406774,0.6769210405950636,60.16015101692851,30.73925222262818,67.57094142004628,without_history
national,Test (2018-2019 Aggregate),Explainable Boosting Machine (EBM),0.7139913816583326,0.5640826922242888,0.3952868290336915,42.96979661429789,30.373888685909144,66.5311776884667,without_history
national,Test (2018),Explainable Boosting Machine (EBM),0.622851913792459,0.481058825170822,0.514829126501325,48.642065521860914,30.949336256241626,67.42479600535867,without_history
national,Test (2019),Explainable Boosting Machine (EBM),0.7947470538792962,0.6471065592777554,0.2681007694418679,37.29752770673487,31.162464985994397,67.3669467787115,without_history
national,Validation (2017),Stacking Ensemble (Super Learner),0.45726342712835955,0.3458566680998661,0.7122371206077792,62.92473511143588,31.86578979417854,68.3442942394349,without_history
national,Test (2018-2019 Aggregate),Stacking Ensemble (Super Learner),0.6703084936929857,0.5229923976129184,0.4670175194883982,46.017537449762514,30.870174156619168,67.01223967848009,without_history
national,Test (2018),Stacking Ensemble (Super Learner),0.5833735298097696,0.4457716792806631,0.5743834048241343,51.902935087078305,31.39995128486177,67.72622092315187,without_history
national,Test (2019),Stacking Ensemble (Super Learner),0.7471962781968396,0.6002131159451735,0.3530617383203941,40.13213981244672,31.488247472902202,68.24990865911582,without_history
