Scope,Split,Model,RMSE,MAE,R2,Dir_Acc_%,Decile_Exact_%,Decile_Within_1_%,History_Mode
national,Test (2019),Multimodal Extra-Trees,0.3194937217413714,0.2387210052086708,0.8817181539373604,76.29095116307393,47.05882352941176,87.99780781877968,with_history
national,Validation (2017),Multimodal LightGBM,0.26725918198133597,0.2011071410332512,0.9016969243426827,75.69419071976617,47.007063695043236,88.20180246011448,with_history
national,Test (2018-2019 Aggregate),Multimodal LightGBM,0.3053022064065719,0.22464122632209432,0.8894335477570978,78.12081354280843,46.90202167823651,87.45432955791011,with_history
national,Test (2018),Multimodal LightGBM,0.3032621837125479,0.22404496453167894,0.8849831074021945,78.47704299110949,46.01449275362319,86.61551577152599,with_history
national,Test (2019),Multimodal LightGBM,0.30732868789512463,0.22523748811250965,0.8905540637305044,77.76458409450737,47.39678480087687,88.25356229448302,with_history
national,Validation (2017),Multimodal XGBoost,0.2667679384968673,0.20079880359514485,0.9020579698563311,75.75508464255267,47.010108391182555,88.30227743271222,with_history
national,Test (2018-2019 Aggregate),Multimodal XGBoost,0.30436710841052966,0.22398736495761426,0.8901098097065874,78.09797832176348,46.8822311533309,87.50608939227865,with_history
national,Test (2018),Multimodal XGBoost,0.3023756115293882,0.223555994633492,0.8856546169391246,78.42528315674096,46.114967726220925,86.6276945560833,with_history
national,Test (2019),Multimodal XGBoost,0.30634565920966256,0.22441873528173653,0.8912530966002666,77.77067348678602,47.14103032517355,88.3114115211302,with_history
national,Validation (2017),Multimodal CatBoost,0.2690170606114689,0.2022107261747439,0.9003995082486951,75.505419559128,47.12276214833759,88.10132748751674,with_history
national,Test (2018-2019 Aggregate),Multimodal CatBoost,0.30787297923206813,0.22613249737283464,0.8875636762649832,78.08579953720619,47.03751065643649,87.42388259651686,with_history
national,Test (2018),Multimodal CatBoost,0.30475961730757756,0.22504431106168268,0.8838444532396201,78.57751796370722,46.1241018146389,86.67640969431251,with_history
national,Test (2019),Multimodal CatBoost,0.31095517095073016,0.2272206836839866,0.8879558971117731,77.59408111070515,47.381561320180246,88.30836682499087,with_history
national,Validation (2017),Explainable Boosting Machine (EBM),0.276870142642922,0.2053301540991078,0.8944996050773921,75.35014005602241,46.632566069906225,88.02521008403362,with_history
national,Test (2018-2019 Aggregate),Explainable Boosting Machine (EBM),0.3232623566459321,0.23219786154907468,0.8760422290282839,77.27286566800633,46.749786871270246,87.41170381195957,with_history
national,Test (2018),Explainable Boosting Machine (EBM),0.31519585771234643,0.2284180776582975,0.8757529411220731,77.94422116672756,45.86834733893557,86.76166118621362,with_history
national,Test (2019),Explainable Boosting Machine (EBM),0.3311324111734487,0.23597764543985184,0.8729435197488984,76.6015101692851,47.086225794665694,88.17440019486055,with_history
national,Validation (2017),Stacking Ensemble (Super Learner),0.26552794198447605,0.20034227025541812,0.9029663662579813,75.58458165875047,47.150164413591526,88.1926683716965,with_history
national,Test (2018-2019 Aggregate),Stacking Ensemble (Super Learner),0.2969423467528608,0.22175731780055344,0.8954057616855031,78.47399829497016,46.905066374375835,87.49391060772135,with_history
national,Test (2018),Stacking Ensemble (Super Learner),0.29849294271565163,0.22266936806491333,0.8885722786633216,78.58056265984655,46.1362805991962,86.70381195956644,with_history
national,Test (2019),Stacking Ensemble (Super Learner),0.29538361115529604,0.22084526753619366,0.8988964911186511,78.36743393009378,47.570332480818415,88.4088417975886,with_history
