Scope,Split,Model,RMSE,MAE,R2,Dir_Acc_%,Decile_Exact_%,Decile_Within_1_%,History_Mode
lincolnshire,Validation (2019),AR Baseline (Persistence),0.4335721060784814,0.34208118366360163,0.6149776398761859,0.0,36.666666666666664,76.19047619047619,without_history
lincolnshire,Test (2020-2022 Aggregate),AR Baseline (Persistence),0.31384245904437863,0.24450874776917458,0.7831778700807436,0.0,38.17460317460317,75.71428571428571,without_history
lincolnshire,Test (2020),AR Baseline (Persistence),0.2990557787909372,0.22813224792808695,0.7790706560277458,0.0,36.666666666666664,76.66666666666667,without_history
lincolnshire,Test (2021),AR Baseline (Persistence),0.35939316657842196,0.28029570847831115,0.7195262450477425,0.0,39.76190476190476,76.66666666666667,without_history
lincolnshire,Test (2022),AR Baseline (Persistence),0.27729670081980445,0.2250982869011255,0.8295607099224032,0.0,35.23809523809524,77.14285714285715,without_history
lincolnshire,Validation (2019),AR Baseline (Momentum Drift),0.5062739574802877,0.37763568816690884,0.4750300314622967,61.42857142857143,24.523809523809522,63.57142857142857,without_history
lincolnshire,Test (2020-2022 Aggregate),AR Baseline (Momentum Drift),0.5380740741072421,0.3998860630893523,0.3626700253702513,47.53968253968254,27.53968253968254,59.20634920634921,without_history
lincolnshire,Test (2020),AR Baseline (Momentum Drift),0.5996604062103049,0.44010524157267333,0.11169981124136918,48.57142857142857,28.57142857142857,62.142857142857146,without_history
lincolnshire,Test (2021),AR Baseline (Momentum Drift),0.5349702722953756,0.39789909988310457,0.37854183673251773,43.57142857142857,28.809523809523807,58.0952380952381,without_history
lincolnshire,Test (2022),AR Baseline (Momentum Drift),0.47200141171716986,0.36165384781227894,0.5061820108267414,50.476190476190474,28.095238095238095,63.57142857142857,without_history
lincolnshire,Validation (2019),Multimodal Ridge,0.7335585880780042,0.6177812248389103,-0.10213018162229104,31.19047619047619,28.333333333333332,61.904761904761905,without_history
lincolnshire,Test (2020-2022 Aggregate),Multimodal Ridge,0.90394863099291,0.8092123792811413,-0.7987371863047832,35.87301587301587,27.3015873015873,60.79365079365079,without_history
lincolnshire,Test (2020),Multimodal Ridge,0.7403578481304067,0.6453739402979812,-0.35404274356025445,44.047619047619044,26.904761904761905,60.238095238095234,without_history
lincolnshire,Test (2021),Multimodal Ridge,0.9337885965716812,0.8453295065738893,-0.8934320770622353,26.666666666666668,27.857142857142858,61.42857142857143,without_history
lincolnshire,Test (2022),Multimodal Ridge,1.015518830965863,0.9369336909715539,-1.285894978398494,36.904761904761905,29.28571428571429,64.04761904761904,without_history
lincolnshire,Validation (2019),Multimodal ElasticNet,0.7489423869032954,0.6238852169021118,-0.14884147186709784,33.33333333333333,28.095238095238095,60.238095238095234,without_history
lincolnshire,Test (2020-2022 Aggregate),Multimodal ElasticNet,0.914726226495776,0.8159157204774606,-0.8418848369024128,35.79365079365079,26.904761904761905,60.63492063492063,without_history
lincolnshire,Test (2020),Multimodal ElasticNet,0.7497745836380789,0.6520129097341464,-0.3887063898499947,43.80952380952381,28.809523809523807,60.71428571428571,without_history
lincolnshire,Test (2021),Multimodal ElasticNet,0.9463129921499109,0.8526232029290388,-0.9445638310687279,26.666666666666668,27.857142857142858,62.142857142857146,without_history
lincolnshire,Test (2022),Multimodal ElasticNet,1.0259152026050848,0.9431110487691968,-1.3329382436365078,36.904761904761905,31.666666666666664,62.857142857142854,without_history
lincolnshire,Validation (2019),Multimodal Random Forest,0.5860269640511558,0.5102929178307943,0.2966062875184169,26.904761904761905,37.857142857142854,74.76190476190476,without_history
lincolnshire,Test (2020-2022 Aggregate),Multimodal Random Forest,0.7789865751900898,0.7074188435980256,-0.33579605615710983,35.317460317460316,32.857142857142854,67.38095238095238,without_history
lincolnshire,Test (2020),Multimodal Random Forest,0.6057258556788822,0.5406583555561448,0.09363895933658584,44.761904761904766,37.142857142857146,75.23809523809524,without_history
lincolnshire,Test (2021),Multimodal Random Forest,0.8036218843840139,0.7435693298490001,-0.4023489973827543,24.285714285714285,35.0,70.71428571428572,without_history
lincolnshire,Test (2022),Multimodal Random Forest,0.8987481892500976,0.8380288453889321,-0.7904259687516051,36.904761904761905,31.19047619047619,70.95238095238095,without_history
lincolnshire,Validation (2019),Multimodal Extra-Trees,0.64618464239357,0.5779621782642592,0.14478256128148492,21.19047619047619,36.904761904761905,73.33333333333333,without_history
lincolnshire,Test (2020-2022 Aggregate),Multimodal Extra-Trees,0.8405985743290856,0.7757440176868022,-0.5554552053092741,35.079365079365076,31.746031746031743,68.73015873015873,without_history
lincolnshire,Test (2020),Multimodal Extra-Trees,0.6671424105797359,0.6092347865240958,-0.09947688885035677,44.285714285714285,35.0,75.95238095238095,without_history
lincolnshire,Test (2021),Multimodal Extra-Trees,0.8657868393551766,0.8103804915593354,-0.6277007293950347,24.285714285714285,33.095238095238095,72.85714285714285,without_history
lincolnshire,Test (2022),Multimodal Extra-Trees,0.9618482428624104,0.9076167749769757,-1.0506588820097846,36.666666666666664,35.23809523809524,70.95238095238095,without_history
lincolnshire,Validation (2019),Multimodal LightGBM,0.5698064802880114,0.4927522069005167,0.3350055022481022,31.428571428571427,36.19047619047619,75.0,without_history
lincolnshire,Test (2020-2022 Aggregate),Multimodal LightGBM,0.7624539933932654,0.6889380238879454,-0.2796980177619339,35.476190476190474,31.825396825396822,67.38095238095238,without_history
lincolnshire,Test (2020),Multimodal LightGBM,0.5907065613676754,0.5230156412462348,0.1380291187233188,45.23809523809524,36.42857142857142,74.04761904761905,without_history
lincolnshire,Test (2021),Multimodal LightGBM,0.7859736549518254,0.7244327050166454,-0.3414317354444103,24.285714285714285,33.80952380952381,71.66666666666667,without_history
