Local authority code,Local authority,MSOA code,Middle layer super output area,LSOA code,Lower layer super output area,"Number of 
domestic 
properties","Number of 
domestic 
gas meters","Estimated number 
of properties not 
on the gas grid","Estimated percentage
of properties not 
on the gas grid"
E07000137,East Lindsey,E02005431,East Lindsey 008,E01026043,East Lindsey 008B,820,838,0,0
E07000137,East Lindsey,E02005431,East Lindsey 008,E01026044,East Lindsey 008C,660,281,379,57.42
E07000137,East Lindsey,E02005431,East Lindsey 008,E01026113,East Lindsey 008D,980,47,933,95.2
E07000137,East Lindsey,E02005431,East Lindsey 008,E01026117,East Lindsey 008E,910,148,762,83.74
E07000137,East Lindsey,E02005432,East Lindsey 009,E01026060,East Lindsey 009A,610,,,
E07000137,East Lindsey,E02005432,East Lindsey 009,E01026068,East Lindsey 009B,1010,274,736,72.87
E07000137,East Lindsey,E02005432,East Lindsey 009,E01026070,East Lindsey 009C,910,518,392,43.08
E07000137,East Lindsey,E02005432,East Lindsey 009,E01026105,East Lindsey 009D,1050,155,895,85.24
E07000137,East Lindsey,E02005433,East Lindsey 010,E01026048,East Lindsey 010A,950,,,
E07000137,East Lindsey,E02005433,East Lindsey 010,E01026049,East Lindsey 010B,990,,,
E07000137,East Lindsey,E02005433,East Lindsey 010,E01026050,East Lindsey 010C,960,,,
E07000137,East Lindsey,E02005433,East Lindsey 010,E01026069,East Lindsey 010D,1220,521,699,57.3
E07000137,East Lindsey,E02005434,East Lindsey 011,E01026064,East Lindsey 011A,750,719,31,4.13
E07000137,East Lindsey,E02005434,East Lindsey 011,E01026065,East Lindsey 011B,950,912,38,4
E07000137,East Lindsey,E02005434,East Lindsey 011,E01026066,East Lindsey 011C,930,837,93,10
E07000137,East Lindsey,E02005434,East Lindsey 011,E01026067,East Lindsey 011D,1000,924,76,7.6
E07000137,East Lindsey,E02005435,East Lindsey 012,E01026084,East Lindsey 012A,790,631,159,20.13
E07000137,East Lindsey,E02005435,East Lindsey 012,E01026115,East Lindsey 012C,870,582,288,33.1
E07000137,East Lindsey,E02005435,East Lindsey 012,E01026116,East Lindsey 012D,780,744,36,4.62
E07000137,East Lindsey,E02005435,East Lindsey 012,E01034685,East Lindsey 012E,700,521,179,25.57
E07000137,East Lindsey,E02005435,East Lindsey 012,E01034686,East Lindsey 012F,700,639,61,8.71
E07000137,East Lindsey,E02005436,East Lindsey 013,E01026046,East Lindsey 013A,590,477,113,19.15
E07000137,East Lindsey,E02005436,East Lindsey 013,E01026047,East Lindsey 013B,640,544,96,15
E07000137,East Lindsey,E02005436,East Lindsey 013,E01026055,East Lindsey 013C,520,,,
E07000137,East Lindsey,E02005436,East Lindsey 013,E01026059,East Lindsey 013D,500,,,
E07000137,East Lindsey,E02005436,East Lindsey 013,E01026100,East Lindsey 013E,920,875,45,4.89
E07000137,East Lindsey,E02005436,East Lindsey 013,E01026101,East Lindsey 013F,650,619,31,4.77
E07000137,East Lindsey,E02005437,East Lindsey 014,E01026092,East Lindsey 014A,690,551,139,20.14
E07000137,East Lindsey,E02005437,East Lindsey 014,E01026093,East Lindsey 014B,1050,759,291,27.71
E07000137,East Lindsey,E02005437,East Lindsey 014,E01026095,East Lindsey 014C,680,544,136,20
E07000137,East Lindsey,E02005437,East Lindsey 014,E01026114,East Lindsey 014D,930,702,228,24.52
E07000137,East Lindsey,E02005438,East Lindsey 015,E01026083,East Lindsey 015A,840,752,88,10.48
E07000137,East Lindsey,E02005438,East Lindsey 015,E01026094,East Lindsey 015B,1030,933,97,9.42
E07000137,East Lindsey,E02005438,East Lindsey 015,E01026096,East Lindsey 015C,660,603,57,8.64
E07000137,East Lindsey,E02005438,East Lindsey 015,E01026097,East Lindsey 015D,790,737,53,6.71
E07000137,East Lindsey,E02005439,East Lindsey 016,E01026051,East Lindsey 016A,570,489,81,14.21
E07000137,East Lindsey,E02005439,East Lindsey 016,E01026052,East Lindsey 016B,1010,593,417,41.29
E07000137,East Lindsey,E02005439,East Lindsey 016,E01026053,East Lindsey 016C,800,520,280,35
E07000137,East Lindsey,E02005439,East Lindsey 016,E01026054,East Lindsey 016D,810,499,311,38.4
E07000137,East Lindsey,E02005439,East Lindsey 016,E01026118,East Lindsey 016E,850,855,0,0
E07000137,East Lindsey,E02005439,East Lindsey 016,E01026119,East Lindsey 016F,540,394,146,27.04
E07000137,East Lindsey,E02005439,East Lindsey 016,E01026120,East Lindsey 016G,800,709,91,11.38
E07000137,East Lindsey,E02005440,East Lindsey 017,E01026056,East Lindsey 017A,570,34,536,94.04
E07000137,East Lindsey,E02005440,East Lindsey 017,E01026110,East Lindsey 017B,700,,,
E07000137,East Lindsey,E02005440,East Lindsey 017,E01026111,East Lindsey 017C,690,,,
E07000137,East Lindsey,E02005440,East Lindsey 017,E01026112,East Lindsey 017D,570,,,
E07000137,East Lindsey,E02005441,East Lindsey 018,E01026057,East Lindsey 018A,870,,,
E07000137,East Lindsey,E02005441,East Lindsey 018,E01026075,East Lindsey 018B,990,,,
E07000137,East Lindsey,E02005441,East Lindsey 018,E01026098,East Lindsey 018C,930,611,319,34.3
E07000137,East Lindsey,E02005441,East Lindsey 018,E01026102,East Lindsey 018D,1010,,,
E07000138,Lincoln,E02005442,Lincoln 001,E01026149,Lincoln 001A,850,846,4,0.47
E07000138,Lincoln,E02005442,Lincoln 001,E01026150,Lincoln 001B,900,896,4,0.44
E07000138,Lincoln,E02005442,Lincoln 001,E01026166,Lincoln 001C,580,589,0,0
E07000138,Lincoln,E02005442,Lincoln 001,E01026168,Lincoln 001D,640,724,0,0
E07000138,Lincoln,E02005443,Lincoln 002,E01026153,Lincoln 002A,1150,975,175,15.22
E07000138,Lincoln,E02005443,Lincoln 002,E01026155,Lincoln 002B,780,740,40,5.13
E07000138,Lincoln,E02005443,Lincoln 002,E01026157,Lincoln 002C,690,635,55,7.97
E07000138,Lincoln,E02005443,Lincoln 002,E01026165,Lincoln 002D,750,794,0,0
E07000138,Lincoln,E02005444,Lincoln 003,E01026125,Lincoln 003A,530,509,21,3.96
E07000138,Lincoln,E02005444,Lincoln 003,E01026144,Lincoln 003B,930,870,60,6.45
E07000138,Lincoln,E02005444,Lincoln 003,E01026147,Lincoln 003C,1120,1072,48,4.29
E07000138,Lincoln,E02005444,Lincoln 003,E01026148,Lincoln 003D,1090,1085,5,0.46
E07000138,Lincoln,E02005444,Lincoln 003,E01026151,Lincoln 003E,990,875,115,11.62
E07000138,Lincoln,E02005444,Lincoln 003,E01026164,Lincoln 003F,610,591,19,3.11
E07000138,Lincoln,E02005444,Lincoln 003,E01026167,Lincoln 003G,950,795,155,16.32
E07000138,Lincoln,E02005445,Lincoln 004,E01026122,Lincoln 004A,900,739,161,17.89
E07000138,Lincoln,E02005445,Lincoln 004,E01026123,Lincoln 004B,1110,1034,76,6.85
E07000138,Lincoln,E02005445,Lincoln 004,E01026124,Lincoln 004C,770,742,28,3.64
E07000138,Lincoln,E02005445,Lincoln 004,E01026126,Lincoln 004D,1010,768,242,23.96
E07000138,Lincoln,E02005445,Lincoln 004,E01026152,Lincoln 004E,590,590,0,0
E07000138,Lincoln,E02005445,Lincoln 004,E01026154,Lincoln 004F,530,537,0,0
E07000138,Lincoln,E02005445,Lincoln 004,E01026156,Lincoln 004G,500,480,20,4
E07000138,Lincoln,E02005446,Lincoln 005,E01026132,Lincoln 005A,1060,504,556,52.45
E07000138,Lincoln,E02005446,Lincoln 005,E01026145,Lincoln 005C,690,641,49,7.1
E07000138,Lincoln,E02005446,Lincoln 005,E01026146,Lincoln 005D,890,692,198,22.25
E07000138,Lincoln,E02005446,Lincoln 005,E01034687,Lincoln 005E,490,469,21,4.29
E07000138,Lincoln,E02005446,Lincoln 005,E01034688,Lincoln 005F,580,447,133,22.93
E07000138,Lincoln,E02005447,Lincoln 006,E01026134,Lincoln 006A,910,786,124,13.63
E07000138,Lincoln,E02005447,Lincoln 006,E01026176,Lincoln 006B,1110,912,198,17.84
E07000138,Lincoln,E02005447,Lincoln 006,E01026177,Lincoln 006C,900,843,57,6.33
E07000138,Lincoln,E02005447,Lincoln 006,E01026178,Lincoln 006D,830,796,34,4.1
E07000138,Lincoln,E02005448,Lincoln 007,E01026127,Lincoln 007A,670,656,14,2.09
E07000138,Lincoln,E02005448,Lincoln 007,E01026129,Lincoln 007C,740,668,72,9.73
E07000138,Lincoln,E02005448,Lincoln 007,E01026131,Lincoln 007D,630,623,7,1.11
E07000138,Lincoln,E02005448,Lincoln 007,E01034689,Lincoln 007E,510,506,4,0.78
E07000138,Lincoln,E02005448,Lincoln 007,E01034690,Lincoln 007F,740,744,0,0
E07000138,Lincoln,E02005449,Lincoln 008,E01026135,Lincoln 008B,770,772,0,0
E07000138,Lincoln,E02005449,Lincoln 008,E01026136,Lincoln 008C,760,774,0,0
E07000138,Lincoln,E02005449,Lincoln 008,E01026174,Lincoln 008D,700,643,57,8.14
E07000138,Lincoln,E02005449,Lincoln 008,E01034691,Lincoln 008E,1320,292,1028,77.88
E07000138,Lincoln,E02005449,Lincoln 008,E01034692,Lincoln 008F,620,584,36,5.81
E07000138,Lincoln,E02005450,Lincoln 009,E01026130,Lincoln 009A,640,636,4,0.63
E07000138,Lincoln,E02005450,Lincoln 009,E01026158,Lincoln 009B,680,652,28,4.12
E07000138,Lincoln,E02005450,Lincoln 009,E01026159,Lincoln 009C,690,615,75,10.87
E07000138,Lincoln,E02005450,Lincoln 009,E01026160,Lincoln 009D,630,625,5,0.79
E07000138,Lincoln,E02005450,Lincoln 009,E01026162,Lincoln 009E,650,612,38,5.85
E07000138,Lincoln,E02005450,Lincoln 009,E01026163,Lincoln 009F,620,634,0,0
E07000138,Lincoln,E02005451,Lincoln 010,E01026161,Lincoln 010A,700,661,39,5.57
E07000138,Lincoln,E02005451,Lincoln 010,E01026170,Lincoln 010B,670,653,17,2.54
E07000138,Lincoln,E02005451,Lincoln 010,E01026172,Lincoln 010C,600,650,0,0
E07000138,Lincoln,E02005451,Lincoln 010,E01026173,Lincoln 010D,720,717,3,0.42
E07000138,Lincoln,E02005451,Lincoln 010,E01026175,Lincoln 010E,1020,864,156,15.29
E07000138,Lincoln,E02005452,Lincoln 011,E01026137,Lincoln 011A,490,484,6,1.22
E07000138,Lincoln,E02005452,Lincoln 011,E01026138,Lincoln 011B,640,640,0,0
E07000138,Lincoln,E02005452,Lincoln 011,E01026139,Lincoln 011C,560,556,4,0.71
E07000138,Lincoln,E02005452,Lincoln 011,E01026140,Lincoln 011D,650,611,39,6
