Local authority code,Local authority,MSOA code,Middle layer super output area,LSOA code,Lower layer super output area,"Number of 
domestic 
properties","Number of 
domestic 
gas meters","Estimated number 
of properties not 
on the gas grid","Estimated percentage
of properties not 
on the gas grid"
E07000140,South Holland,E02005473,South Holland 009,E01026263,South Holland 009B,1080,1137,0,0
E07000140,South Holland,E02005473,South Holland 009,E01026264,South Holland 009C,670,658,12,1.79
E07000140,South Holland,E02005473,South Holland 009,E01026265,South Holland 009D,540,650,0,0
E07000140,South Holland,E02005473,South Holland 009,E01034699,South Holland 009F,520,519,1,0.19
E07000140,South Holland,E02005473,South Holland 009,E01034700,South Holland 009G,730,697,33,4.52
E07000140,South Holland,E02005474,South Holland 010,E01026245,South Holland 010A,1140,792,348,30.53
E07000140,South Holland,E02005474,South Holland 010,E01026249,South Holland 010B,920,277,643,69.89
E07000140,South Holland,E02005474,South Holland 010,E01026280,South Holland 010C,1190,,,
E07000140,South Holland,E02005475,South Holland 011,E01026239,South Holland 011A,1000,761,239,23.9
E07000140,South Holland,E02005475,South Holland 011,E01026240,South Holland 011B,1430,1391,39,2.73
E07000140,South Holland,E02005475,South Holland 011,E01026284,South Holland 011C,1040,612,428,41.15
E07000141,South Kesteven,E02005476,South Kesteven 001,E01026313,South Kesteven 001A,670,167,503,75.07
E07000141,South Kesteven,E02005476,South Kesteven 001,E01026314,South Kesteven 001B,610,,,
E07000141,South Kesteven,E02005476,South Kesteven 001,E01026329,South Kesteven 001C,860,,,
E07000141,South Kesteven,E02005476,South Kesteven 001,E01026333,South Kesteven 001D,1120,505,615,54.91
E07000141,South Kesteven,E02005477,South Kesteven 002,E01026291,South Kesteven 002A,1050,1220,0,0
E07000141,South Kesteven,E02005477,South Kesteven 002,E01026340,South Kesteven 002B,1090,1030,60,5.5
E07000141,South Kesteven,E02005477,South Kesteven 002,E01026355,South Kesteven 002C,1180,894,286,24.24
E07000141,South Kesteven,E02005477,South Kesteven 002,E01026365,South Kesteven 002D,1080,622,458,42.41
E07000141,South Kesteven,E02005478,South Kesteven 003,E01026325,South Kesteven 003A,630,632,0,0
E07000141,South Kesteven,E02005478,South Kesteven 003,E01026326,South Kesteven 003B,670,654,16,2.39
E07000141,South Kesteven,E02005478,South Kesteven 003,E01026327,South Kesteven 003C,640,636,4,0.63
E07000141,South Kesteven,E02005478,South Kesteven 003,E01026328,South Kesteven 003D,620,616,4,0.65
E07000141,South Kesteven,E02005478,South Kesteven 003,E01026352,South Kesteven 003E,590,563,27,4.58
E07000141,South Kesteven,E02005478,South Kesteven 003,E01026353,South Kesteven 003F,990,789,201,20.3
E07000141,South Kesteven,E02005478,South Kesteven 003,E01026354,South Kesteven 003G,490,492,0,0
E07000141,South Kesteven,E02005479,South Kesteven 004,E01026321,South Kesteven 004B,660,652,8,1.21
E07000141,South Kesteven,E02005479,South Kesteven 004,E01026322,South Kesteven 004C,640,628,12,1.87
E07000141,South Kesteven,E02005479,South Kesteven 004,E01026323,South Kesteven 004D,1150,900,250,21.74
E07000141,South Kesteven,E02005479,South Kesteven 004,E01026324,South Kesteven 004E,900,884,16,1.78
E07000141,South Kesteven,E02005479,South Kesteven 004,E01034701,South Kesteven 004F,610,594,16,2.62
E07000141,South Kesteven,E02005479,South Kesteven 004,E01034702,South Kesteven 004G,650,637,13,2
E07000141,South Kesteven,E02005480,South Kesteven 005,E01026308,South Kesteven 005A,650,687,0,0
E07000141,South Kesteven,E02005480,South Kesteven 005,E01026309,South Kesteven 005B,730,706,24,3.29
E07000141,South Kesteven,E02005480,South Kesteven 005,E01026310,South Kesteven 005C,450,474,0,0
E07000141,South Kesteven,E02005480,South Kesteven 005,E01026311,South Kesteven 005D,710,640,70,9.86
E07000141,South Kesteven,E02005480,South Kesteven 005,E01026312,South Kesteven 005E,460,457,3,0.65
E07000141,South Kesteven,E02005481,South Kesteven 006,E01026317,South Kesteven 006A,1220,1054,166,13.61
E07000141,South Kesteven,E02005481,South Kesteven 006,E01026318,South Kesteven 006B,1070,966,104,9.72
E07000141,South Kesteven,E02005481,South Kesteven 006,E01026319,South Kesteven 006C,1160,920,240,20.69
E07000141,South Kesteven,E02005481,South Kesteven 006,E01026343,South Kesteven 006D,1010,826,184,18.22
E07000141,South Kesteven,E02005481,South Kesteven 006,E01026344,South Kesteven 006E,720,635,85,11.81
E07000141,South Kesteven,E02005481,South Kesteven 006,E01026345,South Kesteven 006F,770,704,66,8.57
E07000141,South Kesteven,E02005482,South Kesteven 007,E01026292,South Kesteven 007A,650,639,11,1.69
E07000141,South Kesteven,E02005482,South Kesteven 007,E01026293,South Kesteven 007B,940,843,97,10.32
E07000141,South Kesteven,E02005482,South Kesteven 007,E01026294,South Kesteven 007C,670,655,15,2.24
E07000141,South Kesteven,E02005482,South Kesteven 007,E01026316,South Kesteven 007D,1130,,,
E07000141,South Kesteven,E02005482,South Kesteven 007,E01026332,South Kesteven 007E,990,,,
E07000141,South Kesteven,E02005483,South Kesteven 008,E01026290,South Kesteven 008A,980,,,
E07000141,South Kesteven,E02005483,South Kesteven 008,E01026341,South Kesteven 008B,680,542,138,20.29
E07000141,South Kesteven,E02005483,South Kesteven 008,E01026342,South Kesteven 008C,600,373,227,37.83
E07000141,South Kesteven,E02005483,South Kesteven 008,E01026361,South Kesteven 008D,1250,,,
E07000141,South Kesteven,E02005484,South Kesteven 009,E01026315,South Kesteven 009A,1030,,,
E07000141,South Kesteven,E02005484,South Kesteven 009,E01026331,South Kesteven 009B,1170,694,476,40.68
E07000141,South Kesteven,E02005484,South Kesteven 009,E01026338,South Kesteven 009C,570,166,404,70.88
E07000141,South Kesteven,E02005484,South Kesteven 009,E01026339,South Kesteven 009D,590,468,122,20.68
E07000141,South Kesteven,E02005485,South Kesteven 010,E01026299,South Kesteven 010A,780,745,35,4.49
E07000141,South Kesteven,E02005485,South Kesteven 010,E01026300,South Kesteven 010B,640,606,34,5.31
E07000141,South Kesteven,E02005485,South Kesteven 010,E01026302,South Kesteven 010D,540,542,0,0
E07000141,South Kesteven,E02005485,South Kesteven 010,E01034703,South Kesteven 010E,640,719,0,0
E07000141,South Kesteven,E02005485,South Kesteven 010,E01034704,South Kesteven 010F,660,901,0,0
E07000141,South Kesteven,E02005485,South Kesteven 010,E01034705,South Kesteven 010G,630,702,0,0
E07000141,South Kesteven,E02005486,South Kesteven 011,E01026296,South Kesteven 011B,670,590,80,11.94
E07000141,South Kesteven,E02005486,South Kesteven 011,E01026297,South Kesteven 011C,650,617,33,5.08
E07000141,South Kesteven,E02005486,South Kesteven 011,E01026298,South Kesteven 011D,1130,1110,20,1.77
E07000141,South Kesteven,E02005486,South Kesteven 011,E01032997,South Kesteven 011E,470,475,0,0
E07000141,South Kesteven,E02005486,South Kesteven 011,E01032998,South Kesteven 011F,840,821,19,2.26
E07000141,South Kesteven,E02005486,South Kesteven 011,E01032999,South Kesteven 011G,600,594,6,1
E07000141,South Kesteven,E02005487,South Kesteven 012,E01026330,South Kesteven 012A,910,,,
E07000141,South Kesteven,E02005487,South Kesteven 012,E01026360,South Kesteven 012B,950,832,118,12.42
E07000141,South Kesteven,E02005487,South Kesteven 012,E01026362,South Kesteven 012C,730,691,39,5.34
E07000141,South Kesteven,E02005487,South Kesteven 012,E01026363,South Kesteven 012D,850,406,444,52.24
E07000141,South Kesteven,E02005487,South Kesteven 012,E01026364,South Kesteven 012E,820,745,75,9.15
E07000141,South Kesteven,E02005488,South Kesteven 013,E01026334,South Kesteven 013A,660,638,22,3.33
E07000141,South Kesteven,E02005488,South Kesteven 013,E01026335,South Kesteven 013B,760,758,2,0.26
E07000141,South Kesteven,E02005488,South Kesteven 013,E01026336,South Kesteven 013C,880,573,307,34.89
E07000141,South Kesteven,E02005488,South Kesteven 013,E01026337,South Kesteven 013D,960,946,14,1.46
E07000141,South Kesteven,E02005489,South Kesteven 014,E01026303,South Kesteven 014A,530,527,3,0.57
E07000141,South Kesteven,E02005489,South Kesteven 014,E01026304,South Kesteven 014B,670,430,240,35.82
E07000141,South Kesteven,E02005489,South Kesteven 014,E01026305,South Kesteven 014C,710,699,11,1.55
E07000141,South Kesteven,E02005489,South Kesteven 014,E01026306,South Kesteven 014D,830,763,67,8.07
E07000141,South Kesteven,E02005489,South Kesteven 014,E01026307,South Kesteven 014E,580,580,0,0
E07000141,South Kesteven,E02005490,South Kesteven 015,E01026287,South Kesteven 015A,640,601,39,6.09
E07000141,South Kesteven,E02005490,South Kesteven 015,E01026288,South Kesteven 015B,800,764,36,4.5
E07000141,South Kesteven,E02005490,South Kesteven 015,E01026289,South Kesteven 015C,1050,1029,21,2
E07000141,South Kesteven,E02005490,South Kesteven 015,E01026346,South Kesteven 015D,520,526,0,0
E07000141,South Kesteven,E02005490,South Kesteven 015,E01026347,South Kesteven 015E,870,753,117,13.45
E07000141,South Kesteven,E02005490,South Kesteven 015,E01026348,South Kesteven 015F,500,490,10,2
E07000141,South Kesteven,E02005491,South Kesteven 016,E01026349,South Kesteven 016A,780,703,77,9.87
E07000141,South Kesteven,E02005491,South Kesteven 016,E01026350,South Kesteven 016B,1160,1153,7,0.6
E07000141,South Kesteven,E02005491,South Kesteven 016,E01026351,South Kesteven 016C,1020,948,72,7.06
E07000141,South Kesteven,E02005491,South Kesteven 016,E01026356,South Kesteven 016D,600,593,7,1.17
E07000141,South Kesteven,E02005491,South Kesteven 016,E01026357,South Kesteven 016E,600,592,8,1.33
E07000141,South Kesteven,E02005491,South Kesteven 016,E01026358,South Kesteven 016F,630,601,29,4.6
E07000141,South Kesteven,E02005491,South Kesteven 016,E01026359,South Kesteven 016G,1090,1077,13,1.19
E07000142,West Lindsey,E02005492,West Lindsey 001,E01026367,West Lindsey 001A,860,636,224,26.05
E07000142,West Lindsey,E02005492,West Lindsey 001,E01026368,West Lindsey 001B,920,881,39,4.24
E07000142,West Lindsey,E02005492,West Lindsey 001,E01026387,West Lindsey 001C,1200,340,860,71.67
E07000142,West Lindsey,E02005492,West Lindsey 001,E01026416,West Lindsey 001D,590,125,465,78.81
E07000142,West Lindsey,E02005492,West Lindsey 001,E01032683,West Lindsey 001G,1090,931,159,14.59
E07000142,West Lindsey,E02005493,West Lindsey 002,E01026380,West Lindsey 002A,1200,1190,10,0.83
E07000142,West Lindsey,E02005493,West Lindsey 002,E01026401,West Lindsey 002B,680,528,152,22.35
E07000142,West Lindsey,E02005493,West Lindsey 002,E01026402,West Lindsey 002C,900,840,60,6.67
E07000142,West Lindsey,E02005493,West Lindsey 002,E01026403,West Lindsey 002D,580,118,462,79.66
E07000142,West Lindsey,E02005493,West Lindsey 002,E01026407,West Lindsey 002E,610,12,598,98.03
E07000142,West Lindsey,E02005493,West Lindsey 002,E01026408,West Lindsey 002F,630,582,48,7.62
E07000142,West Lindsey,E02005494,West Lindsey 003,E01026389,West Lindsey 003A,1020,919,101,9.9
E07000142,West Lindsey,E02005494,West Lindsey 003,E01026390,West Lindsey 003B,920,867,53,5.76
E07000142,West Lindsey,E02005494,West Lindsey 003,E01026391,West Lindsey 003C,980,581,399,40.71
E07000142,West Lindsey,E02005494,West Lindsey 003,E01026392,West Lindsey 003D,1420,878,542,38.17
E07000142,West Lindsey,E02005494,West Lindsey 003,E01026415,West Lindsey 003E,540,437,103,19.07
E07000142,West Lindsey,E02005495,West Lindsey 004,E01026378,West Lindsey 004A,790,863,0,0
E07000142,West Lindsey,E02005495,West Lindsey 004,E01026379,West Lindsey 004B,870,903,0,0
E07000142,West Lindsey,E02005495,West Lindsey 004,E01026381,West Lindsey 004C,930,939,0,0
E07000142,West Lindsey,E02005495,West Lindsey 004,E01026382,West Lindsey 004D,960,1067,0,0
E07000142,West Lindsey,E02005495,West Lindsey 004,E01026383,West Lindsey 004E,880,814,66,7.5
E07000142,West Lindsey,E02005495,West Lindsey 004,E01026384,West Lindsey 004F,1220,1008,212,17.38
E07000142,West Lindsey,E02005496,West Lindsey 005,E01026385,West Lindsey 005A,550,255,295,53.64
E07000142,West Lindsey,E02005496,West Lindsey 005,E01026386,West Lindsey 005B,590,338,252,42.71
E07000142,West Lindsey,E02005496,West Lindsey 005,E01026399,West Lindsey 005C,710,577,133,18.73
E07000142,West Lindsey,E02005496,West Lindsey 005,E01026411,West Lindsey 005D,1150,284,866,75.3
E07000142,West Lindsey,E02005497,West Lindsey 006,E01026374,West Lindsey 006A,660,696,0,0
E07000142,West Lindsey,E02005497,West Lindsey 006,E01026375,West Lindsey 006B,900,914,0,0
E07000142,West Lindsey,E02005497,West Lindsey 006,E01026376,West Lindsey 006C,800,725,75,9.38
E07000142,West Lindsey,E02005497,West Lindsey 006,E01026377,West Lindsey 006D,960,940,20,2.08
E07000142,West Lindsey,E02005498,West Lindsey 007,E01026388,West Lindsey 007A,1010,743,267,26.44
E07000142,West Lindsey,E02005498,West Lindsey 007,E01026404,West Lindsey 007B,1110,895,215,19.37
E07000142,West Lindsey,E02005498,West Lindsey 007,E01026409,West Lindsey 007C,620,,,
E07000142,West Lindsey,E02005498,West Lindsey 007,E01026410,West Lindsey 007D,830,,,
E07000142,West Lindsey,E02005499,West Lindsey 008,E01026372,West Lindsey 008A,1210,1085,125,10.33
E07000142,West Lindsey,E02005499,West Lindsey 008,E01026412,West Lindsey 008B,980,811,169,17.24
E07000142,West Lindsey,E02005499,West Lindsey 008,E01026413,West Lindsey 008C,910,895,15,1.65
E07000142,West Lindsey,E02005499,West Lindsey 008,E01026414,West Lindsey 008D,820,202,618,75.37
E07000142,West Lindsey,E02005500,West Lindsey 009,E01026396,West Lindsey 009A,640,571,69,10.78
E07000142,West Lindsey,E02005500,West Lindsey 009,E01026398,West Lindsey 009C,810,642,168,20.74
E07000142,West Lindsey,E02005500,West Lindsey 009,E01026400,West Lindsey 009D,700,621,79,11.29
E07000142,West Lindsey,E02005500,West Lindsey 009,E01034706,West Lindsey 009E,880,794,86,9.77
E07000142,West Lindsey,E02005500,West Lindsey 009,E01034707,West Lindsey 009F,690,388,302,43.77
E07000142,West Lindsey,E02005501,West Lindsey 010,E01026393,West Lindsey 010A,710,710,0,0
E07000142,West Lindsey,E02005501,West Lindsey 010,E01026394,West Lindsey 010B,1170,1234,0,0
E07000142,West Lindsey,E02005501,West Lindsey 010,E01026395,West Lindsey 010C,800,742,58,7.25
E07000142,West Lindsey,E02005501,West Lindsey 010,E01026405,West Lindsey 010D,670,638,32,4.78
E07000142,West Lindsey,E02005501,West Lindsey 010,E01026406,West Lindsey 010E,540,504,36,6.67
E07000142,West Lindsey,E02005502,West Lindsey 011,E01026366,West Lindsey 011A,1140,723,417,36.58
E07000142,West Lindsey,E02005502,West Lindsey 011,E01026369,West Lindsey 011B,620,582,38,6.13
E07000142,West Lindsey,E02005502,West Lindsey 011,E01026370,West Lindsey 011C,1180,1145,35,2.97
E07000142,West Lindsey,E02005502,West Lindsey 011,E01026371,West Lindsey 011D,550,538,12,2.18
E07000142,West Lindsey,E02005502,West Lindsey 011,E01026373,West Lindsey 011E,990,412,578,58.38
