Scope,Split,Model,RMSE,MAE,R2,Dir_Acc_%,Decile_Exact_%,Decile_Within_1_%
national,Test (2018),Multimodal CatBoost,0.30535376573987383,0.2259315116672044,0.8833911063698694,78.53793691389599,46.008403361344534,86.59420289855072
national,Test (2019),Multimodal CatBoost,0.31001062501322313,0.22714293891314125,0.8886355453582675,77.88637194008038,47.18061137498478,88.26574107904031
national,Validation (2017),Explainable Boosting Machine (EBM),0.2783524804770815,0.206591107321527,0.893366901731432,75.36840823285836,46.67214711971745,87.91255632687857
national,Test (2018-2019 Aggregate),Explainable Boosting Machine (EBM),0.32037921899392297,0.22972031100554904,0.8782434972082749,77.78894166362197,46.51991231275119,87.35233223724272
national,Test (2018),Explainable Boosting Machine (EBM),0.3144885306724169,0.22772681339678494,0.876309957931285,78.19084155401292,45.71306783582998,86.64900742905857
national,Test (2019),Explainable Boosting Machine (EBM),0.3261635356716265,0.23171380861431312,0.8767280545821422,77.38704177323103,46.90354402630618,88.04652295700889
national,Validation (2017),Stacking Ensemble (Super Learner),0.26667913339370863,0.2013270488668403,0.9021231673791693,75.50237486298867,46.97357203751066,88.1439532334673
national,Test (2018-2019 Aggregate),Stacking Ensemble (Super Learner),0.29630421851872624,0.22142848845086632,0.8958548240736633,78.53336986968701,46.92790159542078,87.46194129825844
national,Test (2018),Stacking Ensemble (Super Learner),0.298454669184054,0.22266980261961225,0.8886008519284524,78.58360735598588,46.069297284131046,86.68249908659116
national,Test (2019),Stacking Ensemble (Super Learner),0.29413804627457335,0.2201871742821205,0.8997473539574651,78.48313238338814,47.52161734258921,88.27183047131896
