Scope,Split,Model,RMSE,MAE,R2,Dir_Acc_%,Decile_Exact_%,Decile_Within_1_%
lincolnshire,Test (2022),Multimodal LightGBM,0.292184187737176,0.21848992176268786,0.8107683700488988,65.23809523809524,33.57142857142857,77.61904761904762
lincolnshire,Validation (2019 Pre-COVID),Multimodal XGBoost,0.3320578022917383,0.24540933821214905,0.7741653056219937,80.23809523809524,39.04761904761905,75.95238095238095
lincolnshire,Test (2020-2022 Aggregate),Multimodal XGBoost,0.27922690442539366,0.2063151667133552,0.828369394856751,70.95238095238095,40.3968253968254,79.04761904761905
lincolnshire,Test (2020),Multimodal XGBoost,0.24411088784672297,0.1876223764324127,0.8527947477808692,70.0,41.19047619047619,81.66666666666667
lincolnshire,Test (2021),Multimodal XGBoost,0.28688680856066634,0.21207832581139138,0.8212797526623696,75.95238095238095,40.23809523809524,77.85714285714286
lincolnshire,Test (2022),Multimodal XGBoost,0.30332956659963756,0.2192447978962614,0.7960565317054935,66.9047619047619,33.80952380952381,79.52380952380952
lincolnshire,Validation (2019 Pre-COVID),Multimodal CatBoost,0.33247683422099333,0.24432631595778453,0.7735949732508307,82.38095238095238,40.0,77.38095238095238
lincolnshire,Test (2020-2022 Aggregate),Multimodal CatBoost,0.27781441094597886,0.20509721040050538,0.830101419511487,70.63492063492063,40.0,80.71428571428572
lincolnshire,Test (2020),Multimodal CatBoost,0.2427292488171937,0.1865242091856418,0.8544563611347209,68.57142857142857,38.57142857142858,81.66666666666667
lincolnshire,Test (2021),Multimodal CatBoost,0.29379953816390125,0.21533889248103097,0.8125632195836439,76.19047619047619,40.23809523809524,81.42857142857143
lincolnshire,Test (2022),Multimodal CatBoost,0.2937803327847234,0.2134285295348434,0.8086952522178088,67.14285714285714,35.0,79.76190476190477
lincolnshire,Validation (2019 Pre-COVID),Explainable Boosting Machine (EBM),0.3420982374080241,0.25215233810404086,0.7603016983427351,80.0,36.42857142857142,75.95238095238095
lincolnshire,Test (2020-2022 Aggregate),Explainable Boosting Machine (EBM),0.2758744220258207,0.20547895630549326,0.8324659516677523,70.47619047619048,38.41269841269842,80.23809523809524
lincolnshire,Test (2020),Explainable Boosting Machine (EBM),0.24317747515946847,0.1878220159079462,0.8539183400565071,70.0,40.95238095238095,81.9047619047619
lincolnshire,Test (2021),Explainable Boosting Machine (EBM),0.2975282670962805,0.22102083093430128,0.80777535662094,75.47619047619048,40.23809523809524,79.04761904761905
lincolnshire,Test (2022),Explainable Boosting Machine (EBM),0.28401009847889624,0.20759402207423233,0.8212080848528831,65.95238095238095,36.19047619047619,81.19047619047619
lincolnshire,Validation (2019 Pre-COVID),Stacking Ensemble (Super Learner),0.32630722030127784,0.24166521983808759,0.7819195919514544,83.33333333333334,40.23809523809524,75.95238095238095
lincolnshire,Test (2020-2022 Aggregate),Stacking Ensemble (Super Learner),0.2566467600671348,0.19574644737976762,0.8550054152482033,71.42857142857143,40.95238095238095,81.03174603174604
lincolnshire,Test (2020),Stacking Ensemble (Super Learner),0.24111023381330285,0.18636991998675245,0.8563914512021775,68.80952380952381,40.23809523809524,81.66666666666667
lincolnshire,Test (2021),Stacking Ensemble (Super Learner),0.2720905251595394,0.2030675063322534,0.8392394675152788,78.57142857142857,41.19047619047619,80.71428571428572
lincolnshire,Test (2022),Stacking Ensemble (Super Learner),0.25580320488174674,0.197801915820297,0.8549585027859284,66.9047619047619,37.142857142857146,81.42857142857143
