LSOA11CD,LSOA21CD,LSOA21NM,LAD22NM,lsoa11,is_lincolnshire,year,baseline_2022,projection_model,horizon_years,pred_multimodal_ridge,projected_change_multimodal_ridge_vs_2022,projected_annual_change_multimodal_ridge,projected_decile_multimodal_ridge,ci_lower_95_multimodal_ridge,ci_upper_95_multimodal_ridge,pred_multimodal_elasticnet,projected_change_multimodal_elasticnet_vs_2022,projected_annual_change_multimodal_elasticnet,projected_decile_multimodal_elasticnet,ci_lower_95_multimodal_elasticnet,ci_upper_95_multimodal_elasticnet,pred_multimodal_random_forest,projected_change_multimodal_random_forest_vs_2022,projected_annual_change_multimodal_random_forest,projected_decile_multimodal_random_forest,ci_lower_95_multimodal_random_forest,ci_upper_95_multimodal_random_forest,pred_multimodal_extra-trees,projected_change_multimodal_extra-trees_vs_2022,projected_annual_change_multimodal_extra-trees,projected_decile_multimodal_extra-trees,ci_lower_95_multimodal_extra-trees,ci_upper_95_multimodal_extra-trees,pred_multimodal_lightgbm,projected_change_multimodal_lightgbm_vs_2022,projected_annual_change_multimodal_lightgbm,projected_decile_multimodal_lightgbm,ci_lower_95_multimodal_lightgbm,ci_upper_95_multimodal_lightgbm,pred_multimodal_xgboost,projected_change_multimodal_xgboost_vs_2022,projected_annual_change_multimodal_xgboost,projected_decile_multimodal_xgboost,ci_lower_95_multimodal_xgboost,ci_upper_95_multimodal_xgboost,pred_multimodal_catboost,projected_change_multimodal_catboost_vs_2022,projected_annual_change_multimodal_catboost,projected_decile_multimodal_catboost,ci_lower_95_multimodal_catboost,ci_upper_95_multimodal_catboost,pred_explainable_boosting_machine_(ebm),projected_change_explainable_boosting_machine_(ebm)_vs_2022,projected_annual_change_explainable_boosting_machine_(ebm),projected_decile_explainable_boosting_machine_(ebm),ci_lower_95_explainable_boosting_machine_(ebm),ci_upper_95_explainable_boosting_machine_(ebm),pred_stacking_ensemble_(super_learner),projected_change_stacking_ensemble_(super_learner)_vs_2022,projected_annual_change_stacking_ensemble_(super_learner),projected_decile_stacking_ensemble_(super_learner),ci_lower_95_stacking_ensemble_(super_learner),ci_upper_95_stacking_ensemble_(super_learner),pred_ar_baseline_persistence,projected_change_ar_baseline_persistence_vs_2022,projected_annual_change_ar_baseline_persistence,projected_decile_ar_baseline_persistence,ci_lower_95_ar_baseline_persistence,ci_upper_95_ar_baseline_persistence,pred_ar_baseline_momentum_drift,projected_change_ar_baseline_momentum_drift_vs_2022,projected_annual_change_ar_baseline_momentum_drift,projected_decile_ar_baseline_momentum_drift,ci_lower_95_ar_baseline_momentum_drift,ci_upper_95_ar_baseline_momentum_drift,projected_change_vs_2022,projected_annual_change,projected_decile,ci_lower_95,ci_upper_95
E01026076,E01026076,East Lindsey 002B,East Lindsey,E01026076,1,2025,0.703536407265347,Multimodal ElasticNet,3,1.2636309964465697,0.5600945891812227,0.17125025595690935,4,0.4271582776055739,2.1001037152875655,1.1712344867838353,0.4676980795184883,0.13969910510791794,4,0.32391863794321873,2.018550335624452,1.1351286177077995,0.43159221044245244,0.08766750612883323,4,0.5855304577045863,1.6847267777110126,1.0789059380681019,0.3753695308027548,0.08543456932365068,5,0.48446750970937846,1.6733443664268253,1.135085897674481,0.43154949040913404,0.10465614642787568,5,0.4752634433516355,1.7949083519973268,1.1622031,0.45866666623623986,0.12353599071502686,5,0.5656190149750487,1.7587871320281252,1.082110208013422,0.3785738007480749,0.08890348277076343,5,0.31018095203560503,1.854039463991239,1.1917495176467354,0.48821311038138837,0.11401006288067017,5,0.3998922678524808,1.98360676744099,1.0468471878082757,0.34331078054292863,0.10177392852737288,5,0.25855000664637307,1.8351443689701783,0.703536407265347,0.0,0.0,4,-0.3891918502927497,1.7962646648234437,1.045670611796372,0.34213420453102505,0.11404473484367494,5,-0.5723172720817464,2.6636584956744906,0.4676980795184883,0.13969910510791794,4,0.32391863794321873,2.018550335624452
E01026057,E01026057,East Lindsey 018A,East Lindsey,E01026057,1,2023,0.648768209463476,Multimodal ElasticNet,1,0.8692222873849723,0.2204540779214963,0.2204540779214963,4,0.3862845379923452,1.3521600367775994,0.8273153008750147,0.17854709141153868,0.17854709141153868,4,0.33811726745824844,1.316513334291781,0.8096850768277718,0.16091686736429578,0.16091686736429578,4,0.49237443120379365,1.12699572245175,0.7928753988585181,0.14410718939504208,0.14410718939504208,4,0.44967621222895104,1.1360745854880852,0.8151740602364699,0.16640585077299386,0.16640585077299386,4,0.4342253886158154,1.1961227318571244,0.8331056,0.1843374142586004,0.1843374142586004,4,0.4886676569375401,1.1775435905066127,0.8200756602955748,0.17130745083209875,0.17130745083209875,4,0.37440209656143464,1.2657492240297148,0.8497010971189909,0.20093288765551487,0.20093288765551487,4,0.3925221007905212,1.3068800934474605,0.7876440821229551,0.1388758726594791,0.1388758726594791,4,0.3325204923777074,1.2427676718682028,0.648768209463476,0.0,0.0,4,0.017881255811198038,1.279655163115754,0.811383442195059,0.16261523273158296,0.16261523273158296,4,-0.1227622981075257,1.7455291824976435,0.17854709141153868,0.17854709141153868,4,0.33811726745824844,1.316513334291781
E01026057,E01026057,East Lindsey 018A,East Lindsey,E01026057,1,2024,0.648768209463476,Multimodal ElasticNet,2,1.0867962594825926,0.4380280500191166,0.2175739720976203,4,0.4038191445096003,1.769773374455585,1.0040443721651766,0.3552761627017006,0.1767290712901619,4,0.3122138786209392,1.695874865709414,0.9404067640728465,0.2916385546093705,0.1307216872450747,4,0.4916617455460536,1.3891517825996393,0.9354594767547949,0.2866912672913189,0.1425840778962768,4,0.45010253242784615,1.4208164210817436,0.9408109228026407,0.29204271333916465,0.1256368625661708,4,0.40206814482869646,1.4795537007765849,0.97223395,0.32346574162829034,0.13912832736968994,4,0.4851251070688614,1.4593427951146714,0.9778743444018416,0.3291061349383656,0.15779868410626685,4,0.3475967461778706,1.6081519426258126,1.0183196869295377,0.36955147746606165,0.16861858981054678,4,0.3717709498896964,1.664868423969379,0.914092582405013,0.265324372941537,0.1264485002820579,4,0.2704506292313552,1.5577345355786707,0.648768209463476,0.0,0.0,4,-0.2434406767158218,1.540977095642774,0.9739986749266419,0.3252304654631659,0.16261523273158296,5,-0.34708290024232846,2.2950802500956122,0.3552761627017006,0.1767290712901619,4,0.3122138786209392,1.695874865709414
E01026057,E01026057,East Lindsey 018A,East Lindsey,E01026057,1,2025,0.648768209463476,Multimodal ElasticNet,3,1.2838154496179819,0.6350472401545059,0.19701919013538927,4,0.44734273077698605,2.120288168458978,1.1642665817106135,0.5154983722471375,0.16022220954543687,4,0.31695073286999687,2.01158243055123,1.111886882064924,0.4631186726014479,0.1714801179920774,4,0.5622887220617108,1.661485042068137,1.0491844767745728,0.4004162673110968,0.11372500001977792,4,0.4547460484158494,1.6436229051332962,1.0347693932050455,0.38600118374156944,0.09395847040240479,4,0.3749469388821999,1.694591847527891,1.0893997,0.4406314859329473,0.11716574430465698,4,0.49281563686988517,1.6859837539229616,1.0915831074324593,0.4428148979689833,0.11370876303061772,5,0.3196538514546424,1.8635123634102762,1.1474074457667625,0.49863923630328644,0.1290877588372248,5,0.3555501959725078,1.939264695561017,1.0365163352718427,0.3877481258083667,0.12242375286682972,4,0.2482191541099401,1.8248135164337453,0.648768209463476,0.0,0.0,4,-0.44396004809462075,1.7414964670215727,1.136613907658225,0.4878456981947489,0.16261523273158296,5,-0.48137397621989364,2.754601791536343,0.5154983722471375,0.16022220954543687,4,0.31695073286999687,2.01158243055123
E01026079,E01026079,East Lindsey 002C,East Lindsey,E01026079,1,2023,1.04131544850402,Multimodal ElasticNet,1,1.2644786911059536,0.22316324260193365,0.22316324260193365,7,0.7815409417133264,1.7474164404985806,1.211983491853546,0.170668043349526,0.170668043349526,6,0.7227854584367797,1.7011815252703122,1.1703563776159496,0.12904092911192966,0.12904092911192966,6,0.8530457319919714,1.4876670232399278,1.1291205842230783,0.08780513571905835,0.08780513571905835,6,0.7859213975935112,1.4723197708526454,1.2468765934546144,0.20556114495059452,0.20556114495059452,7,0.86592792183396,1.627825265075269,1.2427071,0.20139168478913194,0.20139168478913194,7,0.8982691665086155,1.5871451000776882,1.182114319550096,0.14079887104607614,0.14079887104607614,7,0.7364407558159559,1.627787883284236,1.2815669075973333,0.24025145909331336,0.24025145909331336,7,0.8243879112688636,1.7387459039258029,1.196755913586752,0.15544046508273213,0.15544046508273213,7,0.7416323238415043,1.6518795033319997,1.04131544850402,0.0,0.0,6,0.41042849485174193,1.672202402156298,1.0594408063760299,0.018125357872009973,0.018125357872009973,6,0.1252950660734452,1.9935865466786145,0.170668043349526,0.170668043349526,6,0.7227854584367797,1.7011815252703122
E01026079,E01026079,East Lindsey 002C,East Lindsey,E01026079,1,2024,1.04131544850402,Multimodal ElasticNet,2,1.4394016880292293,0.3980862395252094,0.17492299692327573,7,0.756424573056237,2.1223788030022215,1.371050048149951,0.3297345996459311,0.1590665562964051,7,0.6792195546057136,2.0628805416941884,1.329598973115678,0.2882835246116582,0.15924259549972852,7,0.8808539545888852,1.778343991642471,1.245008088709881,0.20369264020586098,0.11588750448680263,7,0.7596511443829321,1.7303650330368296,1.4719276890843367,0.4306122405803168,0.22505109562972225,7,0.9331849111103925,2.010670467058281,1.3986934,0.3573779938406456,0.15598630905151367,7,0.9115845983217605,1.8858022863675705,1.3494161737074064,0.3081007252033865,0.16730185415731036,7,0.7191385754834354,1.9796937719313774,1.4271424779497879,0.38582702944576797,0.1455755703524546,7,0.7805937409099466,2.073691214989629,1.3136089435180183,0.27229349501399835,0.11685302993126623,7,0.6699669903443605,1.9572508966916762,1.04131544850402,0.0,0.0,6,0.14910656232472208,1.9335243346833177,1.0775661642480399,0.036250715744019946,0.018125357872009973,5,-0.24351541092093054,2.3986477394170103,0.3297345996459311,0.1590665562964051,7,0.6792195546057136,2.0628805416941884
E01026079,E01026079,East Lindsey 002C,East Lindsey,E01026079,1,2025,1.04131544850402,Multimodal ElasticNet,3,1.59442425470955,0.55310880620553,0.15502256668032066,7,0.7579515358685541,2.4308969735505457,1.4979696362128314,0.4566541877088115,0.1269195880628804,7,0.6506537873722148,2.345285485053448,1.4138172493253236,0.3725018008213037,0.0842182762096455,7,0.8642190893221104,1.9634154093285368,1.408511721236581,0.36719627273256106,0.16350363252670008,7,0.8140732928778576,2.0029501495953044,1.5219919281686656,0.48067647966464566,0.05006423908432889,7,0.86216947384582,2.181814382491511,1.4591894,0.41787396647400743,0.060495972633361816,7,0.8626053564514892,2.0557734735045656,1.5330143447087283,0.4916988962047084,0.18359817100132192,7,0.7610850887309114,2.304943600686545,1.5857084325157242,0.5443929840117043,0.15856595456593636,7,0.7938511827214696,2.377565682309979,1.4256409063537476,0.3843254578497277,0.11203196283572936,7,0.637343725191845,2.2139380875156505,1.04131544850402,0.0,0.0,6,-0.05141280905407686,2.1340437060621165,1.0956915221200498,0.05437607361602992,0.018125357872009973,5,-0.5222963617580687,2.7136794059981684,0.4566541877088115,0.1269195880628804,7,0.6506537873722148,2.345285485053448
E01026075,E01026075,East Lindsey 018B,East Lindsey,E01026075,1,2023,0.90282115708092,Multimodal ElasticNet,1,1.173015053298929,0.27019389621800893,0.27019389621800893,6,0.6900773039063018,1.655952802691556,1.1430600424184572,0.24023888533753712,0.24023888533753712,6,0.6538620090016909,1.6322580758352234,1.1459407920366358,0.24311963495571576,0.24311963495571576,6,0.8286301464126576,1.463251437660614,1.0812821738416531,0.17846101676073312,0.17846101676073312,6,0.7380829872120861,1.42448136047122,1.1157304139911035,0.21290925691018348,0.21290925691018348,6,0.734781742370449,1.496679085611758,1.1348662,0.23204508055946083,0.23204508055946083,6,0.7904282708558446,1.4793042044249172,1.0817846724533076,0.17896351537238753,0.17896351537238753,6,0.6361111087191674,1.5274582361874476,1.0887812181235736,0.1859600610426536,0.1859600610426536,6,0.631602221795104,1.5459602144520432,1.0674294223950622,0.1646082653141422,0.1646082653141422,6,0.6123058326498145,1.52255301214031,0.90282115708092,0.0,0.0,5,0.27193420342864205,1.533708110733198,0.71207302469944,-0.19074813238148003,-0.19074813238148003,4,-0.22207271560314468,1.6462187650020246,0.24023888533753712,0.24023888533753712,6,0.6538620090016909,1.6322580758352234
E01026075,E01026075,East Lindsey 018B,East Lindsey,E01026075,1,2024,0.90282115708092,Multimodal ElasticNet,2,1.3368530205522262,0.4340318634713062,0.16383796725329725,6,0.6538759055792339,2.0198301355252184,1.288128299556316,0.3853071424753959,0.14506825713785876,6,0.5962978060120785,1.9799587931005533,1.2389320184518524,0.3361108613709324,0.09299122641521662,6,0.7901869999250595,1.6876770369786454,1.1986405186393359,0.2958193615584158,0.1173583447976827,6,0.7132835743123871,1.6839974629662846,1.2430205622809956,0.3401994052000755,0.12729014828989205,6,0.7042777843070513,1.7817633402549398,1.2534635,0.35064234961768836,0.11859726905822754,6,0.7663546626757034,1.7405723507215134,1.1861934967793684,0.28337233969844833,0.1044088243260608,6,0.5559158985553974,1.8164710950033394,1.1985663396832247,0.29574518260230465,0.10978512155965103,6,0.5520176026433834,1.845115076723066,1.1881453567747124,0.2853241996937924,0.12071593437965022,6,0.5445034036010546,1.8317873099483704,0.90282115708092,0.0,0.0,5,0.0106122709016222,1.7950300432602178,0.52132489231796,-0.38149626476296006,-0.19074813238148003,3,-0.7997566828510104,1.8424064674869305,0.3853071424753959,0.14506825713785876,6,0.5962978060120785,1.9799587931005533
E01026075,E01026075,East Lindsey 018B,East Lindsey,E01026075,1,2025,0.90282115708092,Multimodal ElasticNet,3,1.4794596672573785,0.5766385101764585,0.14260664670515233,6,0.6429869484163827,2.3159323860983743,1.400244024103562,0.49742286702264205,0.11211572454724616,6,0.5529281752629455,2.2475598729441786,1.2796358763441713,0.3768147192632513,0.040703857892318895,6,0.7300377163409582,1.8292340363473845,1.2513251276487196,0.3485039705677996,0.052684609009383765,6,0.6568866992899962,1.845763556007443,1.3044299468802545,0.40160878979933445,0.06140938459925893,6,0.6446074925574089,1.9642524012031002,1.3225623,0.41974117984077186,0.0690988302230835,6,0.7259782783951537,1.9191463954482302,1.253465083361386,0.35064392628046603,0.0672715865820177,6,0.48153582738356915,2.025394339339203,1.3160053795247928,0.41318422244387276,0.11743903984156812,6,0.5241481297305381,2.1078626293190474,1.254979095996672,0.352157938915752,0.06683373922195956,6,0.4666819148347694,2.043276277158575,0.90282115708092,0.0,0.0,5,-0.18990710047717674,1.995549414639017,0.33057675993647995,-0.5722443971444401,-0.19074813238148003,3,-1.2874111239416386,1.9485646438145985,0.49742286702264205,0.11211572454724616,6,0.5529281752629455,2.2475598729441786
E01026077,E01026077,East Lindsey 003A,East Lindsey,E01026077,1,2023,2.04546690542176,Multimodal ElasticNet,1,1.9999246257653553,-0.04554227965640467,-0.04554227965640467,9,1.5169868763727283,2.4828623751579824,1.9853435274040458,-0.06012337801771417,-0.06012337801771417,9,1.4961454939872796,2.4745415608208123,2.050672505639975,0.005205600218214812,0.005205600218214812,10,1.7333618600159966,2.367983151263953,2.058440590928034,0.01297368550627409,0.01297368550627409,10,1.715241404298467,2.4016397775576013,2.070192751226789,0.02472584580502879,0.02472584580502879,9,1.6892440796061343,2.451141422847443,1.9889543,-0.05651259977295631,-0.05651259977295631,9,1.6445163388642674,2.33339227243334,1.907159566603836,-0.13830733881792412,-0.13830733881792412,9,1.4614860028696959,2.352833130337976,2.015062292268699,-0.03040461315306109,-0.03040461315306109,9,1.5578832959402291,2.4722412885971687,1.954412273222344,-0.09105463219941612,-0.09105463219941612,9,1.4992886834770962,2.4095358629675916,2.04546690542176,0.0,0.0,10,1.4145799517694821,2.676353859074038,2.2438080913494503,0.19834118592769023,0.19834118592769023,10,1.3096623510468657,3.177953831652035,-0.06012337801771417,-0.06012337801771417,9,1.4961454939872796,2.4745415608208123
E01026077,E01026077,East Lindsey 003A,East Lindsey,E01026077,1,2024,2.04546690542176,Multimodal ElasticNet,2,2.106390425471732,0.06092352004997181,0.10646579970637648,9,1.4234133104987396,2.789367540444724,2.0837454642859905,0.03827855886423048,0.09840193688194465,9,1.391914970741753,2.775575957830228,2.091397342808443,0.04593043738668312,0.04072483716846831,10,1.6426523242816502,2.540142361335236,2.1388321306978035,0.09336522527604352,0.08039153976976943,10,1.6534751863708548,2.624189075024752,2.1102247944520287,0.06475788903026869,0.0400320432252399,10,1.5714820164780845,2.648967572425973,2.0045888,-0.040878063029792244,0.015634536743164062,9,1.5174799983690628,2.4916976864148728,1.9079872333610688,-0.13747967206069123,0.0008276667572328922,9,1.2777096351370978,2.53826483158504,2.1685283401709703,0.12306143474921027,0.15346604790227136,9,1.521979603131129,2.8150770772108116,1.9972000959579193,-0.048266809463840765,0.042787822735575354,9,1.3535581427842613,2.640842049131577,2.04546690542176,0.0,0.0,10,1.1532580192424622,2.937675791601058,2.4421492772771405,0.39668237185538047,0.19834118592769023,10,1.12106770210817,3.763230852446111,0.03827855886423048,0.09840193688194465,9,1.391914970741753,2.775575957830228
E01026077,E01026077,East Lindsey 003A,East Lindsey,E01026077,1,2025,2.04546690542176,Multimodal ElasticNet,3,2.1908072535349543,0.1453403481131943,0.08441682806322248,9,1.3543345346939586,3.02727997237595,2.1564706924599695,0.11100378703820946,0.07272522817397897,9,1.309154843619353,3.003786541300586,2.00072611057673,-0.0447407948450298,-0.09067123223171292,9,1.451127950573517,2.550324270579943,2.1717195083390184,0.12625260291725837,0.032887377641214854,10,1.577281079980295,2.766157936697742,1.9957315107147298,-0.049735394707030256,-0.11449328373729895,9,1.335909056391884,2.6555539650375755,1.9081596,-0.13730729181244605,-0.09642922878265381,9,1.3115755550827757,2.5047436721358523,1.9258305094804196,-0.11963639594134046,0.01784327611935077,9,1.1539012535026028,2.6977597654582364,2.215826501883151,0.17035959646139087,0.0472981617121806,9,1.4239692520888962,3.0076837516774058,2.011646374551203,-0.03382053087055681,0.014446278593283957,9,1.2233491933893006,2.7999435557131056,2.04546690542176,0.0,0.0,10,0.9527386478636632,3.138195162979857,2.6404904632048307,0.5950235577830707,0.19834118592769023,9,1.0225025793267122,4.258478347082949,0.11100378703820946,0.07272522817397897,9,1.309154843619353,3.003786541300586
E01026098,E01026098,East Lindsey 018C,East Lindsey,E01026098,1,2023,1.01729776064263,Multimodal ElasticNet,1,1.0513035721207384,0.03400581147810855,0.03400581147810855,5,0.5683658227281113,1.5342413215133655,1.0459730513049899,0.028675290662359965,0.028675290662359965,5,0.5567750178882236,1.5351710847217561,1.0246411825110697,0.007343421868439837,0.007343421868439837,5,0.7073305368870916,1.341951828135048,1.0340618277585276,0.01676406711589773,0.01676406711589773,6,0.6908626411289606,1.3772610143880946,1.042665552537612,0.025367791894982172,0.025367791894982172,6,0.6617168809169576,1.4236142241582666,1.035736,0.01843820413245556,0.01843820413245556,5,0.6912979979905491,1.3801739315596218,1.0222989002537712,0.0050011396111413475,0.0050011396111413475,5,0.5766253365196311,1.4679724639879113,1.0496031053389214,0.03230534469629154,0.03230534469629154,5,0.5924241090104517,1.5067821016673912,0.9827876879734716,-0.03451007266915829,-0.03451007266915829,5,0.5276640982282239,1.4379112777187193,1.01729776064263,0.0,0.0,6,0.3864108069903519,1.6481847142949078,1.4099182841589148,0.39262052351628496,0.39262052351628496,7,0.47577254385633017,2.3440640244614994,0.028675290662359965,0.028675290662359965,5,0.5567750178882236,1.5351710847217561
E01026098,E01026098,East Lindsey 018C,East Lindsey,E01026098,1,2024,1.01729776064263,Multimodal ElasticNet,2,1.1963640365411745,0.17906627589854462,0.14506046442043607,5,0.5133869215681822,1.8793411515141667,1.1525595647880245,0.13526180414539457,0.1065865134830346,5,0.46072907124378704,1.8443900583322619,1.1979766600780324,0.1806788994354025,0.17333547756696266,6,0.7492316415512394,1.6467216786048253,1.1074466170061406,0.09014885636351067,0.07338478924761294,6,0.6220896726791918,1.5928035613330893,1.124329520917703,0.10703176027507322,0.08166396838009105,6,0.5855867429437589,1.6630722988916473,1.1424,0.12510226567878124,0.10666406154632568,6,0.6552911822985061,1.6295088703443161,1.09251628655849,0.0752185259158602,0.07021738630471885,5,0.4622386883345191,1.722793884782461,1.1609766758895825,0.14367891524695264,0.1113735705506611,5,0.5144279388497413,1.8075254129294238,1.042201995540573,0.024904234897943134,0.05941430756710142,5,0.3985600423669152,1.685843948714231,1.01729776064263,0.0,0.0,6,0.12508887446333206,1.9095066468219277,1.8025388076751998,0.7852410470325699,0.39262052351628496,8,0.4814572325062294,3.1236203828441704,0.13526180414539457,0.1065865134830346,5,0.46072907124378704,1.8443900583322619
E01026098,E01026098,East Lindsey 018C,East Lindsey,E01026098,1,2025,1.01729776064263,Multimodal ElasticNet,3,1.3506619626186702,0.33336420197604033,0.1542979260774957,5,0.5141892437776744,2.187134681459666,1.293860859470718,0.27656309882808805,0.14130129468269348,5,0.4465450106301013,2.1411767083113347,1.2310744566224778,0.21377669597984794,0.033097796544445446,5,0.6814762966192647,1.780672616625691,1.1686615878269697,0.15136382718433983,0.06121497082082916,6,0.5742231594682463,1.7631000161856931,1.168016640528595,0.1507188798859651,0.04368711961089189,5,0.5081941862057494,1.8278390948514405,1.2117007,0.1944029172290742,0.06930065155029297,6,0.6151166193451659,1.8082847363982424,1.1710579792512104,0.15376021860858047,0.07854169269272027,5,0.39912872327339344,1.9429872352290274,1.2938721368841044,0.2765743762414745,0.13289546099452187,6,0.5020148870898498,2.0857293866783593,1.1315933750326803,0.11429561439005043,0.08939137949210729,5,0.3432961938707777,1.919890556194583,1.01729776064263,0.0,0.0,6,-0.07543049691546688,2.1100260182007267,2.1951593311914848,1.1778615705488549,0.39262052351628496,8,0.5771714473133662,3.8131472150696033,0.27656309882808805,0.14130129468269348,5,0.4465450106301013,2.1411767083113347
E01026078,E01026078,East Lindsey 003B,East Lindsey,E01026078,1,2023,2.06980536372449,Multimodal ElasticNet,1,2.158199362528645,0.08839399880415488,0.08839399880415488,10,1.6752616131360178,2.6411371119212723,2.1421594170529463,0.07235405332845612,0.07235405332845612,10,1.65296138363618,2.6313574504697126,2.082413001351247,0.012607637626756762,0.012607637626756762,10,1.7651023557272687,2.399723646975225,2.143064191821067,0.07325882809657669,0.07325882809657669,10,1.7998650051914997,2.486263378450634,2.0649648348779452,-0.004840528846544956,-0.004840528846544956,9,1.6840161632572908,2.4459135064985995,2.031803,-0.038002471039553676,-0.038002471039553676,9,1.6873649259004002,2.3762408594694726,2.0894934923282777,0.019688128603787547,0.019688128603787547,9,1.6438199285941377,2.5351670560624178,2.2345829559909016,0.16477759226641142,0.16477759226641142,10,1.7774039596624318,2.6917619523193714,2.048387631049411,-0.021417732675079293,-0.021417732675079293,9,1.5932640413041632,2.5035112207946586,2.06980536372449,0.0,0.0,10,1.4389184100722123,2.700692317376768,2.0256635167480206,-0.04414184697646961,-0.04414184697646961,9,1.091517776445436,2.959809257050605,0.07235405332845612,0.07235405332845612,10,1.65296138363618,2.6313574504697126
E01026078,E01026078,East Lindsey 003B,East Lindsey,E01026078,1,2024,2.06980536372449,Multimodal ElasticNet,2,2.2699596184070945,0.20015425468260428,0.1117602558784494,9,1.5869825034341023,2.9529367333800867,2.2549449360990255,0.18513957237453527,0.11278551904607914,10,1.563114442554788,2.946775429643263,1.9608132125625253,-0.10899215116196492,-0.12159978878872169,9,1.5120681940357323,2.409558231089318,2.085968063309741,0.01616269958525063,-0.05709612851132606,9,1.600611118982792,2.5713250076366894,1.9554602122447389,-0.11434515147975133,-0.10950462263320637,9,1.4167174342707947,2.494202990218683,1.9032971,-0.1665082970359526,-0.12850582599639893,9,1.4161882226656326,2.3904059107114426,2.057237300419189,-0.012568063305301358,-0.032256191909088905,9,1.4269597021952178,2.68751489864316,2.2946814026349034,0.2248760389104132,0.06009844664400177,9,1.648132665595062,2.9412301396747447,2.0455412428131075,-0.024264120911382747,-0.0028463882363034543,9,1.4018992896394495,2.6891831959867654,2.06980536372449,0.0,0.0,10,1.1775964775451924,2.9620142499037883,1.981521669771551,-0.08828369395293922,-0.04414184697646961,9,0.6604400946025806,3.3026032449405216,0.18513957237453527,0.11278551904607914,10,1.563114442554788,2.946775429643263
E01026078,E01026078,East Lindsey 003B,East Lindsey,E01026078,1,2025,2.06980536372449,Multimodal ElasticNet,3,2.37750700451154,0.30770164078704987,0.10754738610444559,9,1.5410342856705443,3.213979723352536,2.333040565183514,0.263235201459024,0.07809562908448875,10,1.4857247163428977,3.1803564140241307,1.9433947232795277,-0.12641064044496253,-0.017418489282997607,9,1.3937965632763145,2.492992883282741,2.1121525220638335,0.04234715833934333,0.0261844587540927,9,1.5177140937051101,2.706590950422557,1.990166623364172,-0.07963874036031826,0.03470641111943307,9,1.3303441690413265,2.6499890776870174,1.9395746,-0.13023076445843795,0.03627753257751465,9,1.342990540739514,2.5361586577925905,2.055244949828829,-0.014560413895661206,-0.001992350590359848,9,1.2833156938510122,2.827174205806646,2.385005072766718,0.3151997090422278,0.09032367013181464,10,1.5931478229724634,3.1768623225609725,2.0394435632796606,-0.030361800444829612,-0.006097679533446865,9,1.251146382117758,2.827740744441563,2.06980536372449,0.0,0.0,10,0.9770771061663934,3.162533621282587,1.9373798227950814,-0.13242554092940884,-0.04414184697646961,8,0.3193919389169628,3.5553677066732,0.263235201459024,0.07809562908448875,10,1.4857247163428977,3.1803564140241307
E01026102,E01026102,East Lindsey 018D,East Lindsey,E01026102,1,2023,1.42092825826992,Multimodal ElasticNet,1,1.4933422312800873,0.07241397301016717,0.07241397301016717,8,1.01040448188746,1.9762799806727145,1.4482230709787305,0.0272948127088104,0.0272948127088104,8,0.9590250375619642,1.9374211043954968,1.3254794152776377,-0.0954488429922824,-0.0954488429922824,7,1.0081687696536594,1.642790060901616,1.3230132972785442,-0.09791496099137587,-0.09791496099137587,7,0.9798141106489772,1.6662124839081112,1.3526749221292507,-0.06825333614066942,-0.06825333614066942,7,0.9717262505085962,1.7336235937499052,1.3461274,-0.07480086740840886,-0.07480086740840886,7,1.001689424076975,1.6905653576460475,1.3699008265542867,-0.0510274317156334,-0.0510274317156334,7,0.9242272628201466,1.8155743902884267,1.4305310803425908,0.009602822072670714,0.009602822072670714,7,0.9733520840141211,1.8877100766710604,1.3970603343431005,-0.02386792392681958,-0.02386792392681958,8,0.9419367445978528,1.8521839240883482,1.42092825826992,0.0,0.0,8,0.7900413046176421,2.051815211922198,1.76342961890605,0.34250136063613,0.34250136063613,9,0.8292838786034654,2.697575359208635,0.0272948127088104,0.0272948127088104,8,0.9590250375619642,1.9374211043954968
E01026102,E01026102,East Lindsey 018D,East Lindsey,E01026102,1,2024,1.42092825826992,Multimodal ElasticNet,2,1.6426907576081322,0.22176249933821213,0.14934852632804496,8,0.9597136426351399,2.3256678725811244,1.5659897124153306,0.1450614541454105,0.1177666414366001,8,0.8741592188710932,2.2578202059595682,1.4188708155154686,-0.0020574427544515217,0.09339140023783088,7,0.9701257969886756,1.8676158340422615,1.3982423821381822,-0.022685876131737892,0.07522908485963797,7,0.9128854378112334,1.883599326465131,1.4288423516223014,0.007914093352381357,0.07616742949305078,7,0.8900995736483572,1.9675851295962457,1.5763905,0.15546224656711605,0.2302631139755249,8,1.0892816608141311,2.063499348859941,1.4521017013751865,0.031173443105266374,0.08220087482089977,7,0.8218241031512155,2.0823792995991575,1.6034760755018256,0.1825478172319055,0.17294499515923478,8,0.9569273384619843,2.2500248125416666,1.4851236219275854,0.06419536365766532,0.0880632875844849,8,0.8414816687539276,2.128765575101243,1.42092825826992,0.0,0.0,8,0.5287193720906223,2.313137144449218,2.10593097954218,0.68500272127226,0.34250136063613,9,0.7848494043732097,3.4270125547111503,0.1450614541454105,0.1177666414366001,8,0.8741592188710932,2.2578202059595682
