Scope,Split,Model,RMSE,MAE,R2,Dir_Acc_%,Decile_Exact_%,Decile_Within_1_%
national,Validation (2019 Pre-COVID),Multimodal Extra-Trees,0.2946497240842539,0.22114374946183582,0.8996650834047772,78.33666242963501,47.05223654742449,87.92445977846377
national,Test (2020-2022 Aggregate),Multimodal Extra-Trees,0.3209363102674496,0.2479077292183858,0.8762371664774813,61.24427496317818,46.47317555434498,87.36557512660654
national,Test (2020),Multimodal Extra-Trees,0.3422818051215059,0.26582202779648223,0.8516804737412871,53.73464076024453,46.062587010471525,87.11337086132801
national,Test (2021),Multimodal Extra-Trees,0.28717832913386826,0.21817948052215397,0.9031095025149202,76.7659342654803,47.887537074026994,88.4117184189819
national,Test (2022),Multimodal Extra-Trees,0.3307145580449962,0.2597216793365212,0.8684004897847303,53.2322498638097,48.33847830034502,88.77791901216632
national,Validation (2019 Pre-COVID),Multimodal LightGBM,0.2943634707770591,0.21919729234524032,0.8998599401989884,78.5000907935355,47.59699776042613,88.17868167786453
national,Test (2020-2022 Aggregate),Multimodal LightGBM,0.3290918025492959,0.2544671127854324,0.8698672336300831,61.52069083792345,46.86863184230172,87.65207917196295
national,Test (2020),Multimodal LightGBM,0.34797002997129745,0.27080295292042844,0.8467098026434772,54.11597360934568,46.27443859330549,87.32219599297864
national,Test (2021),Multimodal LightGBM,0.2891300950449761,0.21822001207755165,0.9017880226401938,76.93541553174748,48.56546213909569,88.85358029174989
national,Test (2022),Multimodal LightGBM,0.3467346101797335,0.27437837335831716,0.8553421403483119,53.51068337267721,48.88626596452999,89.34689183463472
national,Validation (2019 Pre-COVID),Multimodal XGBoost,0.293674596292149,0.2188300989366544,0.900328090769689,78.43350886750197,47.62726227225954,88.19684038496459
national,Test (2020-2022 Aggregate),Multimodal XGBoost,0.3296964126724717,0.25499221961124885,0.8693886324453564,61.56205233742913,46.848455501079435,87.66418497669632
national,Test (2020),Multimodal XGBoost,0.34919023835205015,0.271690374714777,0.8456328481958695,54.1886084377459,46.43786695720598,87.35246050481206
national,Test (2021),Multimodal XGBoost,0.28886757540652,0.21816723204943714,0.9019662875002674,76.90817747109739,48.56546213909569,88.92016221778343
national,Test (2022),Multimodal XGBoost,0.34744909685547765,0.2751190520695324,0.8547453576861586,53.58937110344411,48.786393075479694,89.30452151806792
national,Validation (2019 Pre-COVID),Multimodal CatBoost,0.2958020285105919,0.21996780936816926,0.8988787772725205,78.45166757460203,47.57278615095938,88.20894618969795
national,Test (2020-2022 Aggregate),Multimodal CatBoost,0.3282760534990047,0.252852832149965,0.8705115773117218,61.41375622944535,46.71529164901237,87.55825918527934
national,Test (2020),Multimodal CatBoost,0.34669664783693654,0.26882837207012933,0.8478296682880804,53.88596331941166,46.229041825555356,87.31614309061196
national,Test (2021),Multimodal CatBoost,0.2901345339586357,0.2183090318941058,0.9011044598761428,76.86278070334725,48.42624538466195,88.80515707281643
national,Test (2022),Multimodal CatBoost,0.344846180906619,0.27142109248566004,0.8569135567906455,53.49252466557714,48.57756794382907,89.07753767931723
national,Validation (2019 Pre-COVID),Explainable Boosting Machine (EBM),0.30860456543543363,0.2246948257480939,0.889936147579595,77.89782700805036,47.26106167907512,88.03038556988075
national,Test (2020-2022 Aggregate),Explainable Boosting Machine (EBM),0.36053515942269027,0.2776899519222809,0.8438119580700454,60.9819825272885,46.57708371163973,87.37364566309546
national,Test (2020),Explainable Boosting Machine (EBM),0.3756820076446679,0.29298064651943406,0.8213218305662539,53.22317051025966,46.13824829005508,87.08915925186128
national,Test (2021),Explainable Boosting Machine (EBM),0.31722829328416713,0.23448102928940853,0.8817716342521597,76.42999818412929,47.9450396465105,88.64778161128261
national,Test (2022),Explainable Boosting Machine (EBM),0.3849494026647142,0.30560817995800016,0.8216985203899965,53.292778887476544,48.57756794382907,88.98977059500031
national,Validation (2019 Pre-COVID),Stacking Ensemble (Super Learner),0.28819292696734883,0.21680875911510072,0.9040142744160906,78.6423339991526,47.41238423824224,88.28158101809818
national,Test (2020-2022 Aggregate),Stacking Ensemble (Super Learner),0.3379329385680977,0.26334680140472516,0.862781210781942,60.158787805419365,46.83634969634606,87.60264713596835
national,Test (2020),Stacking Ensemble (Super Learner),0.3634068822169999,0.284266837533413,0.8328074207080939,51.79771200290539,46.5105017856062,87.3554869559954
national,Test (2021),Stacking Ensemble (Super Learner),0.2867231768976333,0.2188020626392019,0.9034163848586733,76.76290781429695,48.665335028145996,88.86568609648326
national,Test (2022),Stacking Ensemble (Super Learner),0.3582195844658093,0.2869715040415606,0.8456003546147178,51.91574359905575,49.01035046304703,89.32873312753465
