Scope,Split,Model,RMSE,MAE,R2,Dir_Acc_%,Decile_Exact_%,Decile_Within_1_%
lincolnshire,Test (2020),Multimodal Ridge,0.2620400980134053,0.20261451014038448,0.83037708921523,66.42857142857143,39.523809523809526,81.66666666666667
lincolnshire,Test (2021),Multimodal Ridge,0.268469944841379,0.1995373978721836,0.8434893318638094,78.80952380952381,43.333333333333336,80.0
lincolnshire,Test (2022),Multimodal Ridge,0.24133033734864182,0.19236270224873184,0.8709065666157064,68.33333333333333,38.57142857142858,81.42857142857143
lincolnshire,Validation (2019),Multimodal ElasticNet,0.328370977239643,0.24109960394304736,0.7791523335911466,82.61904761904762,39.523809523809526,77.14285714285715
lincolnshire,Test (2020-2022 Aggregate),Multimodal ElasticNet,0.24906469423774993,0.19285398295867118,0.863445961453708,73.25396825396825,40.15873015873016,80.95238095238095
lincolnshire,Test (2020),Multimodal ElasticNet,0.24277455751426685,0.18867510972923515,0.8544020206863184,69.76190476190476,39.523809523809526,82.85714285714286
lincolnshire,Test (2021),Multimodal ElasticNet,0.2700944434744931,0.20257017074686598,0.8415895244350287,79.52380952380952,42.38095238095238,80.23809523809524
lincolnshire,Test (2022),Multimodal ElasticNet,0.23282863134758022,0.18731666839991237,0.8798418918246277,70.47619047619048,37.142857142857146,82.38095238095238
lincolnshire,Validation (2019),Multimodal Random Forest,0.328981069285539,0.24339271730211845,0.7783309298699175,82.14285714285714,40.95238095238095,75.0
lincolnshire,Test (2020-2022 Aggregate),Multimodal Random Forest,0.2702633273387608,0.20494445888514265,0.8392116979728809,71.11111111111111,39.12698412698413,79.2063492063492
lincolnshire,Test (2020),Multimodal Random Forest,0.25345452636029414,0.19518421368072597,0.8413101651138276,68.57142857142857,42.38095238095238,80.47619047619048
lincolnshire,Test (2021),Multimodal Random Forest,0.2747596629921264,0.20528312794100145,0.8360699586911489,77.14285714285715,40.714285714285715,79.04761904761905
lincolnshire,Test (2022),Multimodal Random Forest,0.2817707028287125,0.21436603503370041,0.8240164873353454,67.61904761904762,33.095238095238095,79.28571428571428
lincolnshire,Validation (2019),Multimodal Extra-Trees,0.32990156775606694,0.24429466319987092,0.777088721594536,83.57142857142857,40.23809523809524,76.19047619047619
lincolnshire,Test (2020-2022 Aggregate),Multimodal Extra-Trees,0.27106450303495855,0.20280030331343263,0.8382569948741943,71.42857142857143,40.63492063492063,79.6031746031746
lincolnshire,Test (2020),Multimodal Extra-Trees,0.24791061113158477,0.19137278009965922,0.8481764167894432,70.23809523809523,39.285714285714285,79.76190476190477
lincolnshire,Test (2021),Multimodal Extra-Trees,0.2810236311174213,0.20766958041191874,0.8285102053453152,77.61904761904762,39.04761904761905,80.23809523809524
lincolnshire,Test (2022),Multimodal Extra-Trees,0.28283200324346397,0.20935854942871993,0.8226882930698649,66.42857142857143,35.0,81.19047619047619
lincolnshire,Validation (2019),Multimodal LightGBM,0.33777416309804903,0.24744714876878768,0.7663229093078072,80.0,38.80952380952381,75.71428571428571
lincolnshire,Test (2020-2022 Aggregate),Multimodal LightGBM,0.2815507079965138,0.20986557016168075,0.8255007928860747,70.47619047619048,40.23809523809524,78.4920634920635
lincolnshire,Test (2020),Multimodal LightGBM,0.2600891950180209,0.1971189239682383,0.8328933910821902,68.57142857142857,41.66666666666667,81.42857142857143
lincolnshire,Test (2021),Multimodal LightGBM,0.2886177197912663,0.213415878227387,0.8191166549438491,76.90476190476191,39.285714285714285,78.0952380952381
lincolnshire,Test (2022),Multimodal LightGBM,0.2947300900440648,0.219061908289417,0.8074563212969131,65.95238095238095,34.285714285714285,78.33333333333333
lincolnshire,Validation (2019),Multimodal XGBoost,0.3333734387683017,0.24596007309572457,0.7723722144339394,80.23809523809524,37.61904761904762,76.90476190476191
lincolnshire,Test (2020-2022 Aggregate),Multimodal XGBoost,0.27949411506541577,0.20646023077535008,0.8280407483898176,71.34920634920636,39.04761904761905,79.52380952380952
lincolnshire,Test (2020),Multimodal XGBoost,0.24598386059867897,0.18963409308339976,0.8505271787690699,70.0,40.476190476190474,82.38095238095238
lincolnshire,Test (2021),Multimodal XGBoost,0.2857218402101417,0.2110804043558977,0.8227282731041387,76.19047619047619,41.42857142857143,79.28571428571428
lincolnshire,Test (2022),Multimodal XGBoost,0.30365416417447594,0.21866619488675285,0.7956198121563272,67.85714285714286,32.61904761904762,78.80952380952381
lincolnshire,Validation (2019),Multimodal CatBoost,0.33153219039627185,0.2433703838709262,0.7748796839932293,82.61904761904762,40.714285714285715,77.38095238095238
lincolnshire,Test (2020-2022 Aggregate),Multimodal CatBoost,0.2792501883190019,0.20598502627134782,0.8283407701411273,70.55555555555556,38.65079365079365,80.55555555555556
lincolnshire,Test (2020),Multimodal CatBoost,0.2454805697277837,0.18804774926603973,0.8511382054146828,68.80952380952381,39.285714285714285,82.85714285714286
lincolnshire,Test (2021),Multimodal CatBoost,0.2936140656387356,0.2156978631742063,0.812799798578971,76.42857142857142,42.61904761904762,79.52380952380952
lincolnshire,Test (2022),Multimodal CatBoost,0.2957567807740155,0.21420946637379748,0.8061125350311551,66.42857142857143,34.76190476190476,80.0
lincolnshire,Validation (2019),Explainable Boosting Machine (EBM),0.34536313137528424,0.25343473410402634,0.7557046331400818,80.0,36.666666666666664,76.19047619047619
lincolnshire,Test (2020-2022 Aggregate),Explainable Boosting Machine (EBM),0.2791591408680324,0.2067739316671195,0.8284526883283724,70.47619047619048,38.41269841269842,80.23809523809524
lincolnshire,Test (2020),Explainable Boosting Machine (EBM),0.24306407019466356,0.18789238892362328,0.8540545576289259,69.52380952380952,39.523809523809526,81.9047619047619
lincolnshire,Test (2021),Explainable Boosting Machine (EBM),0.30542063134347486,0.2244555106591515,0.7974420283850441,74.52380952380952,40.476190476190474,79.76190476190477
lincolnshire,Test (2022),Explainable Boosting Machine (EBM),0.28535517083222933,0.2079738954185836,0.8195105569177217,67.38095238095238,34.523809523809526,80.47619047619048
lincolnshire,Validation (2019),Stacking Ensemble (Super Learner),0.3270447586277148,0.24186358404591765,0.7809326420951708,84.04761904761905,39.285714285714285,76.42857142857142
lincolnshire,Test (2020-2022 Aggregate),Stacking Ensemble (Super Learner),0.2560266847393509,0.1958132590788251,0.8557052016267291,70.87301587301587,40.55555555555556,81.34920634920636
lincolnshire,Test (2020),Stacking Ensemble (Super Learner),0.24112735064916208,0.18675387386999112,0.8563710604359116,69.52380952380952,39.285714285714285,82.85714285714286
lincolnshire,Test (2021),Stacking Ensemble (Super Learner),0.2721536136098644,0.20301042003805353,0.8391649091772542,76.90476190476191,42.142857142857146,80.0
lincolnshire,Test (2022),Stacking Ensemble (Super Learner),0.253848382433053,0.19767548332843068,0.8571668177249547,66.19047619047619,35.0,81.66666666666667
