Scope,Split,Model,RMSE,MAE,R2,Dir_Acc_%,Decile_Exact_%,Decile_Within_1_%
national,Validation (2019),Multimodal LightGBM,0.293693324105151,0.2184923008330428,0.9000502788593452,78.65668006332967,47.64949458044087,88.29923273657289
national,Test (2020-2022 Aggregate),Multimodal LightGBM,0.32815226139035764,0.2535710799864498,0.8701409435533971,61.54853245646085,46.7979945601429,87.66390614216701
national,Test (2020),Multimodal LightGBM,0.34591738396224847,0.26893976614250326,0.8480067260840136,54.24430641821946,46.39812446717818,87.39800267933259
national,Test (2021),Multimodal LightGBM,0.28891372307016777,0.21816087878519919,0.9015650765353501,76.91815856777494,48.46851784191938,88.8655462184874
national,Test (2022),Multimodal LightGBM,0.34629719037448975,0.273612595031647,0.8551515856541168,53.483132383388146,48.83997077091706,89.13652417488734
national,Validation (2019),Multimodal XGBoost,0.29309925261174996,0.21820440996260343,0.9004542187667386,78.64450127877238,47.62818170746559,88.25356229448302
national,Test (2020-2022 Aggregate),Multimodal XGBoost,0.32780134672755995,0.25350204653948977,0.8704185286086824,61.64088823935371,46.81829253440507,87.6496975601835
national,Test (2020),Multimodal XGBoost,0.3460579312291669,0.26931613951223105,0.8478831903497585,54.34173669467787,46.270247229326515,87.3614663256607
national,Test (2021),Multimodal XGBoost,0.2881748092603897,0.21767588799515308,0.9020679388543901,76.9607843137255,48.581171599074416,88.87163561076605
national,Test (2022),Multimodal XGBoost,0.34577500819222484,0.2735141121110854,0.855588090693243,53.620143709657775,48.827791986359756,89.18828400925588
national,Validation (2019),Multimodal CatBoost,0.29538160130273156,0.2193968355788242,0.8988978669732863,78.5257581293387,47.56119839240044,88.28400925587626
national,Test (2020-2022 Aggregate),Multimodal CatBoost,0.3264625888659603,0.2516581426724648,0.8714748022830765,61.520115292493806,46.932976088986315,87.63345918077376
national,Test (2020),Multimodal CatBoost,0.3442287361184533,0.26715468127379854,0.8494870601539558,54.05857995372062,46.27938131774449,87.39495798319328
national,Test (2021),Multimodal CatBoost,0.2891633457112057,0.21772993160423584,0.9013949066986271,76.88466691024236,48.56899281451711,88.80465229570089
national,Test (2022),Multimodal CatBoost,0.342964433308454,0.2700898151393599,0.8579262059964807,53.617099013518455,48.605529168189015,88.99037876019973
national,Validation (2019),Explainable Boosting Machine (EBM),0.30738852924868876,0.2237593068346868,0.8905114381582272,78.04165144318597,47.162343198148825,88.11046157593472
national,Test (2020-2022 Aggregate),Explainable Boosting Machine (EBM),0.35922037777311383,0.27707697237245243,0.8443878974976484,61.09081313684894,46.57065724840661,87.34116835139854
national,Test (2020),Explainable Boosting Machine (EBM),0.3739384092093485,0.29217016599764634,0.8223849566067147,53.44659602971623,46.282426013883814,87.1940080379978
national,Test (2021),Explainable Boosting Machine (EBM),0.3160269107697059,0.23380855785727675,0.8822228616449069,76.43405188162221,47.82913165266107,88.6737303617099
national,Test (2022),Explainable Boosting Machine (EBM),0.3839464770117236,0.30525219326243436,0.8219437660873267,53.391791499208374,48.374132261600295,88.97211058336379
national,Validation (2019),Stacking Ensemble (Super Learner),0.2874793225135045,0.21625634245166414,0.9042350331477494,78.6932164170016,47.55206430398246,88.4331993667032
national,Test (2020-2022 Aggregate),Stacking Ensemble (Super Learner),0.3352531949720794,0.26092666897885103,0.8644600594434358,60.34892217756668,46.889335444322654,87.65781674988837
national,Test (2020),Stacking Ensemble (Super Learner),0.3604631248564414,0.2816053354268966,0.8349554147912266,52.17695773961759,46.48337595907928,87.55937157471683
national,Test (2021),Stacking Ensemble (Super Learner),0.2851378639899545,0.21740271413393056,0.9041211866907586,76.7933260260626,48.56899281451711,88.84423334551211
national,Test (2022),Stacking Ensemble (Super Learner),0.35488991019038135,0.2837719573757259,0.8478741164175034,52.07648276701985,48.74558519059798,89.37401047375472
